year,month,day,hour,pm25,date
2012,4,30,8,166.0,2012-04-30
2012,4,30,9,312.0,2012-04-30
2012,4,30,10,174.0,2012-04-30
2012,4,30,11,183.0,2012-04-30
2012,4,30,12,179.0,2012-04-30
2012,4,30,13,184.0,2012-04-30
2012,4,30,14,168.0,2012-04-30
2012,4,30,15,151.0,2012-04-30
2012,4,30,16,155.0,2012-04-30
2012,4,30,17,162.0,2012-04-30
2012,4,30,18,189.0,2012-04-30
2012,4,30,19,204.0,2012-04-30
2012,4,30,20,227.0,2012-04-30
2012,4,30,21,247.0,2012-04-30
2012,4,30,22,256.0,2012-04-30
2012,4,30,23,286.0,2012-04-30
2012,5,1,0,267.0,2012-05-01
2012,5,1,1,257.0,2012-05-01
2012,5,1,2,259.0,2012-05-01
2012,5,1,3,243.0,2012-05-01
2012,5,1,4,210.0,2012-05-01
2012,5,1,5,204.0,2012-05-01
2012,5,1,6,215.0,2012-05-01
2012,5,1,7,227.0,2012-05-01
2012,5,1,8,186.0,2012-05-01
2012,5,1,9,173.0,2012-05-01
2012,5,1,10,163.0,2012-05-01
2012,5,1,11,192.0,2012-05-01
2012,5,1,12,280.0,2012-05-01
2012,5,1,13,298.0,2012-05-01
2012,5,1,14,199.0,2012-05-01
2012,5,1,15,199.0,2012-05-01
2012,5,1,16,156.0,2012-05-01
2012,5,1,17,137.0,2012-05-01
2012,5,1,18,78.0,2012-05-01
2012,5,1,19,85.0,2012-05-01
2012,5,1,20,112.0,2012-05-01
2012,5,1,21,121.0,2012-05-01
2012,5,1,22,78.0,2012-05-01
2012,5,1,23,80.0,2012-05-01
2012,5,2,0,74.0,2012-05-02
2012,5,2,1,75.0,2012-05-02
2012,5,2,2,72.0,2012-05-02
2012,5,2,3,78.0,2012-05-02
2012,5,2,4,91.0,2012-05-02
2012,5,2,5,100.0,2012-05-02
2012,5,2,6,115.0,2012-05-02
2012,5,2,7,119.0,2012-05-02
2012,5,2,8,120.0,2012-05-02
2012,5,2,9,119.0,2012-05-02
2012,5,2,10,124.0,2012-05-02
2012,5,2,11,127.0,2012-05-02
2012,5,2,12,118.0,2012-05-02
2012,5,2,13,91.0,2012-05-02
2012,5,2,14,85.0,2012-05-02
2012,5,2,15,106.0,2012-05-02
2012,5,2,16,90.0,2012-05-02
2012,5,2,17,72.0,2012-05-02
2012,5,2,18,68.0,2012-05-02
2012,5,2,19,98.0,2012-05-02
2012,5,2,20,90.0,2012-05-02
2012,5,2,21,98.0,2012-05-02
2012,5,2,22,114.0,2012-05-02
2012,5,2,23,119.0,2012-05-02
2012,5,3,0,126.0,2012-05-03
2012,5,3,1,146.0,2012-05-03
2012,5,3,2,139.0,2012-05-03
2012,5,3,3,140.0,2012-05-03
2012,5,3,4,112.0,2012-05-03
2012,5,3,5,85.0,2012-05-03
2012,5,3,6,80.0,2012-05-03
2012,5,3,7,58.0,2012-05-03
2012,5,3,8,61.0,2012-05-03
2012,5,3,9,70.0,2012-05-03
2012,5,3,10,57.0,2012-05-03
2012,5,3,11,64.0,2012-05-03
2012,5,3,12,57.0,2012-05-03
2012,5,3,13,60.0,2012-05-03
2012,5,3,14,46.0,2012-05-03
2012,5,3,15,49.0,2012-05-03
2012,5,3,16,45.0,2012-05-03
2012,5,3,17,9.0,2012-05-03
2012,5,3,18,18.0,2012-05-03
2012,5,3,19,26.0,2012-05-03
2012,5,3,20,19.0,2012-05-03
2012,5,3,21,49.0,2012-05-03
2012,5,3,22,91.0,2012-05-03
2012,5,3,23,101.0,2012-05-03
2012,5,4,0,99.0,2012-05-04
2012,5,4,1,106.0,2012-05-04
2012,5,4,2,123.0,2012-05-04
2012,5,4,3,128.0,2012-05-04
2012,5,4,4,132.0,2012-05-04
2012,5,4,5,128.0,2012-05-04
2012,5,4,6,90.0,2012-05-04
2012,5,4,7,84.0,2012-05-04
2012,5,4,8,82.0,2012-05-04
2012,5,4,9,134.0,2012-05-04
2012,5,4,10,133.0,2012-05-04
2012,5,4,11,130.0,2012-05-04
2012,5,4,12,145.0,2012-05-04
2012,5,4,13,152.0,2012-05-04
2012,5,4,14,137.0,2012-05-04
2012,5,4,15,126.0,2012-05-04
2012,5,4,16,126.0,2012-05-04
2012,5,4,17,103.0,2012-05-04
2012,5,4,18,80.0,2012-05-04
2012,5,4,19,98.0,2012-05-04
2012,5,4,20,116.0,2012-05-04
2012,5,4,21,217.0,2012-05-04
2012,5,4,22,116.0,2012-05-04
2012,5,4,23,45.0,2012-05-04
2012,5,5,0,50.0,2012-05-05
2012,5,5,1,77.0,2012-05-05
2012,5,5,2,150.0,2012-05-05
2012,5,5,3,76.0,2012-05-05
2012,5,5,4,69.0,2012-05-05
2012,5,5,5,85.0,2012-05-05
2012,5,5,6,94.0,2012-05-05
2012,5,5,7,89.0,2012-05-05
2012,5,5,8,108.0,2012-05-05
2012,5,5,9,72.0,2012-05-05
2012,5,5,10,107.0,2012-05-05
2012,5,5,11,32.0,2012-05-05
2012,5,5,12,98.0,2012-05-05
2012,5,5,13,87.0,2012-05-05
2012,5,5,14,39.0,2012-05-05
2012,5,5,15,47.0,2012-05-05
2012,5,5,16,212.0,2012-05-05
2012,5,5,17,286.0,2012-05-05
2012,5,5,18,205.0,2012-05-05
2012,5,5,19,121.0,2012-05-05
2012,5,5,20,46.0,2012-05-05
2012,5,5,21,43.0,2012-05-05
2012,5,5,22,50.0,2012-05-05
2012,5,5,23,66.0,2012-05-05
2012,5,6,0,68.0,2012-05-06
2012,5,6,1,61.0,2012-05-06
2012,5,6,2,62.0,2012-05-06
2012,5,6,3,70.0,2012-05-06
2012,5,6,4,80.0,2012-05-06
2012,5,6,5,79.0,2012-05-06
2012,5,6,6,104.0,2012-05-06
2012,5,6,7,90.0,2012-05-06
2012,5,6,8,102.0,2012-05-06
2012,5,6,9,100.0,2012-05-06
2012,5,6,10,118.0,2012-05-06
2012,5,6,11,132.0,2012-05-06
2012,5,6,12,110.0,2012-05-06
2012,5,6,13,284.0,2012-05-06
2012,5,6,14,96.0,2012-05-06
2012,5,6,15,113.0,2012-05-06
2012,5,6,16,142.0,2012-05-06
2012,5,6,17,180.0,2012-05-06
2012,5,6,18,141.0,2012-05-06
2012,5,6,19,136.0,2012-05-06
2012,5,6,20,95.0,2012-05-06
2012,5,6,21,79.0,2012-05-06
2012,5,6,22,48.0,2012-05-06
2012,5,6,23,58.0,2012-05-06
2012,5,7,0,57.0,2012-05-07
2012,5,7,1,57.0,2012-05-07
2012,5,7,2,64.0,2012-05-07
2012,5,7,3,61.0,2012-05-07
2012,5,7,4,73.0,2012-05-07
2012,5,7,5,98.0,2012-05-07
2012,5,7,6,76.0,2012-05-07
2012,5,7,7,78.0,2012-05-07
2012,5,7,8,84.0,2012-05-07
2012,5,7,9,84.0,2012-05-07
2012,5,7,10,76.0,2012-05-07
2012,5,7,11,64.0,2012-05-07
2012,5,7,12,87.0,2012-05-07
2012,5,7,13,75.0,2012-05-07
2012,5,7,14,76.0,2012-05-07
2012,5,7,15,97.0,2012-05-07
2012,5,7,16,105.0,2012-05-07
2012,5,7,17,96.0,2012-05-07
2012,5,7,18,110.0,2012-05-07
2012,5,7,19,146.0,2012-05-07
2012,5,7,20,134.0,2012-05-07
2012,5,7,21,113.0,2012-05-07
2012,5,7,22,98.0,2012-05-07
2012,5,7,23,84.0,2012-05-07
2012,5,8,0,71.0,2012-05-08
2012,5,8,1,65.0,2012-05-08
2012,5,8,2,59.0,2012-05-08
2012,5,8,3,77.0,2012-05-08
2012,5,8,4,78.0,2012-05-08
2012,5,8,5,76.0,2012-05-08
2012,5,8,6,99.0,2012-05-08
2012,5,8,7,91.0,2012-05-08
2012,5,8,8,135.0,2012-05-08
2012,5,8,9,120.0,2012-05-08
2012,5,8,10,112.0,2012-05-08
2012,5,8,11,109.0,2012-05-08
2012,5,8,12,100.0,2012-05-08
2012,5,8,13,81.0,2012-05-08
2012,5,8,14,83.0,2012-05-08
2012,5,8,15,73.0,2012-05-08
2012,5,8,16,73.0,2012-05-08
2012,5,8,17,71.0,2012-05-08
2012,5,8,18,71.0,2012-05-08
2012,5,8,19,57.0,2012-05-08
2012,5,8,20,69.0,2012-05-08
2012,5,8,21,80.0,2012-05-08
2012,5,8,22,84.0,2012-05-08
2012,5,8,23,77.0,2012-05-08
2012,5,9,0,71.0,2012-05-09
2012,5,9,1,95.0,2012-05-09
2012,5,9,2,136.0,2012-05-09
2012,5,9,3,105.0,2012-05-09
2012,5,9,4,99.0,2012-05-09
2012,5,9,5,105.0,2012-05-09
2012,5,9,6,108.0,2012-05-09
2012,5,9,7,125.0,2012-05-09
2012,5,9,8,166.0,2012-05-09
2012,5,9,9,154.0,2012-05-09
2012,5,9,10,124.0,2012-05-09
2012,5,9,11,146.0,2012-05-09
2012,5,9,12,146.0,2012-05-09
2012,5,9,13,99.0,2012-05-09
2012,5,9,14,75.0,2012-05-09
2012,5,9,15,65.0,2012-05-09
2012,5,9,16,124.0,2012-05-09
2012,5,9,17,102.0,2012-05-09
2012,5,9,18,79.0,2012-05-09
2012,5,9,19,82.0,2012-05-09
2012,5,9,20,91.0,2012-05-09
2012,5,9,21,96.0,2012-05-09
2012,5,9,22,131.0,2012-05-09
2012,5,9,23,125.0,2012-05-09
2012,5,10,0,148.0,2012-05-10
2012,5,10,1,142.0,2012-05-10
2012,5,10,2,153.0,2012-05-10
2012,5,10,3,163.0,2012-05-10
2012,5,10,4,166.0,2012-05-10
2012,5,10,5,184.0,2012-05-10
2012,5,10,6,312.0,2012-05-10
2012,5,10,7,195.0,2012-05-10
2012,5,10,8,168.0,2012-05-10
2012,5,10,9,166.0,2012-05-10
2012,5,10,10,164.0,2012-05-10
2012,5,10,11,160.0,2012-05-10
2012,5,10,12,166.0,2012-05-10
2012,5,10,13,177.0,2012-05-10
2012,5,10,14,165.0,2012-05-10
2012,5,10,15,171.0,2012-05-10
2012,5,10,16,172.0,2012-05-10
2012,5,10,17,164.0,2012-05-10
2012,5,10,18,161.0,2012-05-10
2012,5,10,19,164.0,2012-05-10
2012,5,10,20,152.0,2012-05-10
2012,5,10,21,204.0,2012-05-10
2012,5,10,22,209.0,2012-05-10
2012,5,10,23,228.0,2012-05-10
2012,5,11,0,247.0,2012-05-11
2012,5,11,1,265.0,2012-05-11
2012,5,11,2,263.0,2012-05-11
2012,5,11,3,207.0,2012-05-11
2012,5,11,4,153.0,2012-05-11
2012,5,11,5,152.0,2012-05-11
2012,5,11,6,141.0,2012-05-11
2012,5,11,7,144.0,2012-05-11
2012,5,11,8,153.0,2012-05-11
2012,5,11,9,137.0,2012-05-11
2012,5,11,10,128.0,2012-05-11
2012,5,11,11,126.0,2012-05-11
2012,5,11,12,123.0,2012-05-11
2012,5,11,13,116.0,2012-05-11
2012,5,11,14,122.0,2012-05-11
2012,5,11,15,142.0,2012-05-11
2012,5,11,16,143.0,2012-05-11
2012,5,11,17,144.0,2012-05-11
2012,5,11,18,152.0,2012-05-11
2012,5,11,19,153.0,2012-05-11
2012,5,11,20,148.0,2012-05-11
2012,5,11,21,149.0,2012-05-11
2012,5,11,22,137.0,2012-05-11
2012,5,11,23,138.0,2012-05-11
2012,5,12,0,138.0,2012-05-12
2012,5,12,1,152.0,2012-05-12
2012,5,12,2,143.0,2012-05-12
2012,5,12,3,139.0,2012-05-12
2012,5,12,4,124.0,2012-05-12
2012,5,12,5,123.0,2012-05-12
2012,5,12,6,131.0,2012-05-12
2012,5,12,7,128.0,2012-05-12
2012,5,12,8,141.0,2012-05-12
2012,5,12,9,149.0,2012-05-12
2012,5,12,10,153.0,2012-05-12
2012,5,12,11,135.0,2012-05-12
2012,5,12,12,56.0,2012-05-12
2012,5,12,13,51.0,2012-05-12
2012,5,12,14,38.0,2012-05-12
2012,5,12,15,28.0,2012-05-12
2012,5,12,16,29.0,2012-05-12
2012,5,12,17,78.0,2012-05-12
2012,5,12,18,87.0,2012-05-12
2012,5,12,19,80.0,2012-05-12
2012,5,12,20,83.0,2012-05-12
2012,5,12,21,85.0,2012-05-12
2012,5,12,22,124.0,2012-05-12
2012,5,12,23,122.0,2012-05-12
2012,5,13,0,130.0,2012-05-13
2012,5,13,1,121.0,2012-05-13
2012,5,13,2,138.0,2012-05-13
2012,5,13,3,157.0,2012-05-13
2012,5,13,4,164.0,2012-05-13
2012,5,13,5,170.0,2012-05-13
2012,5,13,6,189.0,2012-05-13
2012,5,13,7,186.0,2012-05-13
2012,5,13,8,185.0,2012-05-13
2012,5,13,9,193.0,2012-05-13
2012,5,13,10,212.0,2012-05-13
2012,5,13,11,191.0,2012-05-13
2012,5,13,12,194.0,2012-05-13
2012,5,13,13,124.0,2012-05-13
2012,5,13,14,103.0,2012-05-13
2012,5,13,15,100.0,2012-05-13
2012,5,13,16,66.0,2012-05-13
2012,5,13,17,55.0,2012-05-13
2012,5,13,18,84.0,2012-05-13
2012,5,13,19,78.0,2012-05-13
2012,5,13,20,84.0,2012-05-13
2012,5,13,21,164.0,2012-05-13
2012,5,13,22,94.0,2012-05-13
2012,5,13,23,99.0,2012-05-13
2012,5,14,0,96.0,2012-05-14
2012,5,14,1,83.0,2012-05-14
2012,5,14,2,70.0,2012-05-14
2012,5,14,3,70.0,2012-05-14
2012,5,14,4,69.0,2012-05-14
2012,5,14,5,69.0,2012-05-14
2012,5,14,6,71.0,2012-05-14
2012,5,14,7,61.0,2012-05-14
2012,5,14,8,31.0,2012-05-14
2012,5,14,9,26.0,2012-05-14
2012,5,14,10,52.0,2012-05-14
2012,5,14,11,53.0,2012-05-14
2012,5,14,12,52.0,2012-05-14
2012,5,14,13,50.0,2012-05-14
2012,5,14,14,37.0,2012-05-14
2012,5,14,15,33.0,2012-05-14
2012,5,14,16,30.0,2012-05-14
2012,5,14,17,16.0,2012-05-14
2012,5,14,18,15.0,2012-05-14
2012,5,14,19,14.0,2012-05-14
2012,5,14,20,15.0,2012-05-14
2012,5,14,21,26.0,2012-05-14
2012,5,14,22,37.0,2012-05-14
2012,5,14,23,37.0,2012-05-14
2012,5,15,0,43.0,2012-05-15
2012,5,15,1,44.0,2012-05-15
2012,5,15,2,36.0,2012-05-15
2012,5,15,3,47.0,2012-05-15
2012,5,15,4,46.0,2012-05-15
2012,5,15,5,51.0,2012-05-15
2012,5,15,6,51.0,2012-05-15
2012,5,15,7,41.0,2012-05-15
2012,5,15,8,37.0,2012-05-15
2012,5,15,9,33.0,2012-05-15
2012,5,15,10,38.0,2012-05-15
2012,5,15,11,42.0,2012-05-15
2012,5,15,12,27.0,2012-05-15
2012,5,15,13,38.0,2012-05-15
2012,5,15,14,37.0,2012-05-15
2012,5,15,15,28.0,2012-05-15
2012,5,15,16,16.0,2012-05-15
2012,5,15,17,22.0,2012-05-15
2012,5,15,18,16.0,2012-05-15
2012,5,15,19,19.0,2012-05-15
2012,5,15,20,12.0,2012-05-15
2012,5,15,21,22.0,2012-05-15
2012,5,15,22,36.0,2012-05-15
2012,5,15,23,31.0,2012-05-15
2012,5,16,0,40.0,2012-05-16
2012,5,16,1,51.0,2012-05-16
2012,5,16,2,32.0,2012-05-16
2012,5,16,3,43.0,2012-05-16
2012,5,16,4,44.0,2012-05-16
2012,5,16,5,18.0,2012-05-16
2012,5,16,6,15.0,2012-05-16
2012,5,16,7,15.0,2012-05-16
2012,5,16,8,19.0,2012-05-16
2012,5,16,9,25.0,2012-05-16
2012,5,16,10,20.0,2012-05-16
2012,5,16,11,22.0,2012-05-16
2012,5,16,12,18.0,2012-05-16
2012,5,16,13,24.0,2012-05-16
2012,5,16,14,22.0,2012-05-16
2012,5,16,15,30.0,2012-05-16
2012,5,16,16,28.0,2012-05-16
2012,5,16,17,33.0,2012-05-16
2012,5,16,18,25.0,2012-05-16
2012,5,16,19,27.0,2012-05-16
2012,5,16,20,32.0,2012-05-16
2012,5,16,21,38.0,2012-05-16
2012,5,16,22,32.0,2012-05-16
2012,5,16,23,28.0,2012-05-16
2012,5,17,0,38.0,2012-05-17
2012,5,17,1,40.0,2012-05-17
2012,5,17,2,36.0,2012-05-17
2012,5,17,3,44.0,2012-05-17
2012,5,17,4,58.0,2012-05-17
2012,5,17,5,50.0,2012-05-17
2012,5,17,6,47.0,2012-05-17
2012,5,17,7,58.0,2012-05-17
2012,5,17,8,73.0,2012-05-17
2012,5,17,9,73.0,2012-05-17
2012,5,17,10,87.0,2012-05-17
2012,5,17,11,102.0,2012-05-17
2012,5,17,12,79.0,2012-05-17
2012,5,17,13,92.0,2012-05-17
2012,5,17,14,66.0,2012-05-17
2012,5,17,15,67.0,2012-05-17
2012,5,17,16,85.0,2012-05-17
2012,5,17,17,54.0,2012-05-17
2012,5,17,18,50.0,2012-05-17
2012,5,17,19,42.0,2012-05-17
2012,5,17,20,25.0,2012-05-17
2012,5,17,21,27.0,2012-05-17
2012,5,17,22,27.0,2012-05-17
2012,5,17,23,27.0,2012-05-17
2012,5,18,0,34.0,2012-05-18
2012,5,18,1,32.0,2012-05-18
2012,5,18,2,28.0,2012-05-18
2012,5,18,3,35.0,2012-05-18
2012,5,18,4,45.0,2012-05-18
2012,5,18,5,52.0,2012-05-18
2012,5,18,6,55.0,2012-05-18
2012,5,18,7,67.0,2012-05-18
2012,5,18,8,69.0,2012-05-18
2012,5,18,9,72.0,2012-05-18
2012,5,18,10,85.0,2012-05-18
2012,5,18,11,107.0,2012-05-18
2012,5,18,12,106.0,2012-05-18
2012,5,18,13,136.0,2012-05-18
2012,5,18,14,134.0,2012-05-18
2012,5,18,15,127.0,2012-05-18
2012,5,18,16,125.0,2012-05-18
2012,5,18,17,108.0,2012-05-18
2012,5,18,18,122.0,2012-05-18
2012,5,18,19,130.0,2012-05-18
2012,5,18,20,138.0,2012-05-18
2012,5,18,21,129.0,2012-05-18
2012,5,18,22,136.0,2012-05-18
2012,5,18,23,140.0,2012-05-18
2012,5,19,0,146.0,2012-05-19
2012,5,19,1,137.0,2012-05-19
2012,5,19,2,139.0,2012-05-19
2012,5,19,3,123.0,2012-05-19
2012,5,19,4,136.0,2012-05-19
2012,5,19,5,140.0,2012-05-19
2012,5,19,6,150.0,2012-05-19
2012,5,19,7,160.0,2012-05-19
2012,5,19,8,151.0,2012-05-19
2012,5,19,9,156.0,2012-05-19
2012,5,19,10,159.0,2012-05-19
2012,5,19,11,298.0,2012-05-19
2012,5,19,12,164.0,2012-05-19
2012,5,19,13,164.0,2012-05-19
2012,5,19,14,162.0,2012-05-19
2012,5,19,15,163.0,2012-05-19
2012,5,19,16,154.0,2012-05-19
2012,5,19,17,147.0,2012-05-19
2012,5,19,18,136.0,2012-05-19
2012,5,19,19,128.0,2012-05-19
2012,5,19,20,128.21951219512195,2012-05-19
2012,5,19,21,128.4390243902439,2012-05-19
2012,5,19,22,128.65853658536585,2012-05-19
2012,5,19,23,128.8780487804878,2012-05-19
2012,5,20,0,129.09756097560975,2012-05-20
2012,5,20,1,129.3170731707317,2012-05-20
2012,5,20,2,129.53658536585365,2012-05-20
2012,5,20,3,129.7560975609756,2012-05-20
2012,5,20,4,129.97560975609755,2012-05-20
2012,5,20,5,130.1951219512195,2012-05-20
2012,5,20,6,130.41463414634146,2012-05-20
2012,5,20,7,130.6341463414634,2012-05-20
2012,5,20,8,130.85365853658536,2012-05-20
2012,5,20,9,131.0731707317073,2012-05-20
2012,5,20,10,131.29268292682926,2012-05-20
2012,5,20,11,131.5121951219512,2012-05-20
2012,5,20,12,131.73170731707316,2012-05-20
2012,5,20,13,131.9512195121951,2012-05-20
2012,5,20,14,132.17073170731706,2012-05-20
2012,5,20,15,132.390243902439,2012-05-20
2012,5,20,16,132.609756097561,2012-05-20
2012,5,20,17,132.82926829268294,2012-05-20
2012,5,20,18,133.0487804878049,2012-05-20
2012,5,20,19,133.26829268292684,2012-05-20
2012,5,20,20,133.4878048780488,2012-05-20
2012,5,20,21,133.70731707317074,2012-05-20
2012,5,20,22,133.9268292682927,2012-05-20
2012,5,20,23,134.14634146341464,2012-05-20
2012,5,21,0,134.3658536585366,2012-05-21
2012,5,21,1,134.58536585365854,2012-05-21
2012,5,21,2,134.8048780487805,2012-05-21
2012,5,21,3,135.02439024390245,2012-05-21
2012,5,21,4,135.2439024390244,2012-05-21
2012,5,21,5,135.46341463414635,2012-05-21
2012,5,21,6,135.6829268292683,2012-05-21
2012,5,21,7,135.90243902439025,2012-05-21
2012,5,21,8,136.1219512195122,2012-05-21
2012,5,21,9,136.34146341463415,2012-05-21
2012,5,21,10,136.5609756097561,2012-05-21
2012,5,21,11,136.78048780487805,2012-05-21
2012,5,21,12,137.0,2012-05-21
2012,5,21,13,157.0,2012-05-21
2012,5,21,14,164.0,2012-05-21
2012,5,21,15,167.0,2012-05-21
2012,5,21,16,165.0,2012-05-21
2012,5,21,17,136.0,2012-05-21
2012,5,21,18,123.0,2012-05-21
2012,5,21,19,116.0,2012-05-21
2012,5,21,20,119.0,2012-05-21
2012,5,21,21,135.0,2012-05-21
2012,5,21,22,155.0,2012-05-21
2012,5,21,23,168.0,2012-05-21
2012,5,22,0,170.0,2012-05-22
2012,5,22,1,145.0,2012-05-22
2012,5,22,2,93.0,2012-05-22
2012,5,22,3,86.0,2012-05-22
2012,5,22,4,75.0,2012-05-22
2012,5,22,5,90.0,2012-05-22
2012,5,22,6,102.0,2012-05-22
2012,5,22,7,97.88888888888889,2012-05-22
2012,5,22,8,93.77777777777777,2012-05-22
2012,5,22,9,89.66666666666667,2012-05-22
2012,5,22,10,85.55555555555556,2012-05-22
2012,5,22,11,81.44444444444444,2012-05-22
2012,5,22,12,77.33333333333333,2012-05-22
2012,5,22,13,73.22222222222223,2012-05-22
2012,5,22,14,69.11111111111111,2012-05-22
2012,5,22,15,65.0,2012-05-22
2012,5,22,16,61.0,2012-05-22
2012,5,22,17,50.0,2012-05-22
2012,5,22,18,61.0,2012-05-22
2012,5,22,19,58.0,2012-05-22
2012,5,22,20,68.0,2012-05-22
2012,5,22,21,72.0,2012-05-22
2012,5,22,22,117.0,2012-05-22
2012,5,22,23,129.0,2012-05-22
2012,5,23,0,132.0,2012-05-23
2012,5,23,1,107.0,2012-05-23
2012,5,23,2,85.0,2012-05-23
2012,5,23,3,52.0,2012-05-23
2012,5,23,4,19.0,2012-05-23
2012,5,23,5,15.0,2012-05-23
2012,5,23,6,17.0,2012-05-23
2012,5,23,7,13.0,2012-05-23
2012,5,23,8,13.0,2012-05-23
2012,5,23,9,12.0,2012-05-23
2012,5,23,10,10.0,2012-05-23
2012,5,23,11,15.0,2012-05-23
2012,5,23,12,12.0,2012-05-23
2012,5,23,13,11.0,2012-05-23
2012,5,23,14,17.0,2012-05-23
2012,5,23,15,16.0,2012-05-23
2012,5,23,16,15.0,2012-05-23
2012,5,23,17,19.0,2012-05-23
2012,5,23,18,23.0,2012-05-23
2012,5,23,19,34.0,2012-05-23
2012,5,23,20,30.0,2012-05-23
2012,5,23,21,35.0,2012-05-23
2012,5,23,22,40.0,2012-05-23
2012,5,23,23,49.0,2012-05-23
2012,5,24,0,51.0,2012-05-24
2012,5,24,1,47.0,2012-05-24
2012,5,24,2,51.0,2012-05-24
2012,5,24,3,65.0,2012-05-24
2012,5,24,4,80.0,2012-05-24
2012,5,24,5,63.0,2012-05-24
2012,5,24,6,52.0,2012-05-24
2012,5,24,7,48.0,2012-05-24
2012,5,24,8,33.0,2012-05-24
2012,5,24,9,57.0,2012-05-24
2012,5,24,10,33.0,2012-05-24
2012,5,24,11,25.333333333333332,2012-05-24
2012,5,24,12,17.666666666666664,2012-05-24
2012,5,24,13,10.0,2012-05-24
2012,5,24,14,6.0,2012-05-24
2012,5,24,15,8.0,2012-05-24
2012,5,24,16,6.0,2012-05-24
2012,5,24,17,6.0,2012-05-24
2012,5,24,18,19.0,2012-05-24
2012,5,24,19,17.0,2012-05-24
2012,5,24,20,16.0,2012-05-24
2012,5,24,21,19.0,2012-05-24
2012,5,24,22,31.0,2012-05-24
2012,5,24,23,56.0,2012-05-24
2012,5,25,0,69.0,2012-05-25
2012,5,25,1,91.0,2012-05-25
2012,5,25,2,84.0,2012-05-25
2012,5,25,3,70.0,2012-05-25
2012,5,25,4,48.0,2012-05-25
2012,5,25,5,48.0,2012-05-25
2012,5,25,6,30.0,2012-05-25
2012,5,25,7,15.0,2012-05-25
2012,5,25,8,22.0,2012-05-25
2012,5,25,9,22.0,2012-05-25
2012,5,25,10,39.0,2012-05-25
2012,5,25,11,48.0,2012-05-25
2012,5,25,12,49.0,2012-05-25
2012,5,25,13,72.0,2012-05-25
2012,5,25,14,73.0,2012-05-25
2012,5,25,15,66.0,2012-05-25
2012,5,25,16,63.0,2012-05-25
2012,5,25,17,27.0,2012-05-25
2012,5,25,18,31.0,2012-05-25
2012,5,25,19,39.0,2012-05-25
2012,5,25,20,42.0,2012-05-25
2012,5,25,21,63.0,2012-05-25
2012,5,25,22,83.0,2012-05-25
2012,5,25,23,98.0,2012-05-25
2012,5,26,0,99.0,2012-05-26
2012,5,26,1,98.0,2012-05-26
2012,5,26,2,98.0,2012-05-26
2012,5,26,3,93.0,2012-05-26
2012,5,26,4,95.0,2012-05-26
2012,5,26,5,138.0,2012-05-26
2012,5,26,6,144.0,2012-05-26
2012,5,26,7,146.0,2012-05-26
2012,5,26,8,156.0,2012-05-26
2012,5,26,9,129.0,2012-05-26
2012,5,26,10,122.0,2012-05-26
2012,5,26,11,104.0,2012-05-26
2012,5,26,12,75.0,2012-05-26
2012,5,26,13,67.0,2012-05-26
2012,5,26,14,46.0,2012-05-26
2012,5,26,15,27.0,2012-05-26
2012,5,26,16,39.0,2012-05-26
2012,5,26,17,32.0,2012-05-26
2012,5,26,18,31.0,2012-05-26
2012,5,26,19,31.0,2012-05-26
2012,5,26,20,36.0,2012-05-26
2012,5,26,21,28.0,2012-05-26
2012,5,26,22,43.0,2012-05-26
2012,5,26,23,56.0,2012-05-26
2012,5,27,0,54.0,2012-05-27
2012,5,27,1,53.0,2012-05-27
2012,5,27,2,58.0,2012-05-27
2012,5,27,3,63.0,2012-05-27
2012,5,27,4,77.0,2012-05-27
2012,5,27,5,79.0,2012-05-27
2012,5,27,6,80.0,2012-05-27
2012,5,27,7,84.0,2012-05-27
2012,5,27,8,101.0,2012-05-27
2012,5,27,9,104.0,2012-05-27
2012,5,27,10,105.0,2012-05-27
2012,5,27,11,134.0,2012-05-27
2012,5,27,12,162.0,2012-05-27
2012,5,27,13,147.0,2012-05-27
2012,5,27,14,133.0,2012-05-27
2012,5,27,15,136.0,2012-05-27
2012,5,27,16,144.0,2012-05-27
2012,5,27,17,149.0,2012-05-27
2012,5,27,18,151.0,2012-05-27
2012,5,27,19,140.0,2012-05-27
2012,5,27,20,138.0,2012-05-27
2012,5,27,21,152.0,2012-05-27
2012,5,27,22,158.0,2012-05-27
2012,5,27,23,139.0,2012-05-27
2012,5,28,0,124.0,2012-05-28
2012,5,28,1,120.0,2012-05-28
2012,5,28,2,133.0,2012-05-28
2012,5,28,3,135.0,2012-05-28
2012,5,28,4,125.0,2012-05-28
2012,5,28,5,137.0,2012-05-28
2012,5,28,6,146.0,2012-05-28
2012,5,28,7,137.0,2012-05-28
2012,5,28,8,131.0,2012-05-28
2012,5,28,9,125.0,2012-05-28
2012,5,28,10,130.0,2012-05-28
2012,5,28,11,136.0,2012-05-28
2012,5,28,12,143.0,2012-05-28
2012,5,28,13,149.0,2012-05-28
2012,5,28,14,152.0,2012-05-28
2012,5,28,15,144.0,2012-05-28
2012,5,28,16,105.0,2012-05-28
2012,5,28,17,87.0,2012-05-28
2012,5,28,18,82.0,2012-05-28
2012,5,28,19,104.0,2012-05-28
2012,5,28,20,125.0,2012-05-28
2012,5,28,21,137.5,2012-05-28
2012,5,28,22,150.0,2012-05-28
2012,5,28,23,134.0,2012-05-28
2012,5,29,0,94.0,2012-05-29
