log_id,server_id,location,check_date,check_type,issue_detected,issue_category,cpu_usage,memory_usage,disk_usage,temp_abnormal_flag,uptime_days,auto_alert_triggered,fix_required,fix_duration_hours
CHK002173,SRV0073,17사단,2024-11-15 11:00:00,주간,0,전력,23.9,27.7,14.2,0,246,0,1,2.67
CHK002174,SRV0074,14사단,2024-09-17 14:00:00,월간,0,전력,44.1,29.6,17.4,0,123,0,0,1.17
CHK002175,SRV0075,24사단,2024-07-28 03:00:00,일간,0,없음,32.8,28.8,35.1,0,70,1,1,2.21
CHK002176,SRV0076,25사단,2024-08-05 22:00:00,월간,1,디스크,16.5,22.4,30.9,1,135,0,0,2.0
CHK002177,SRV0077,18사단,2024-09-03 11:00:00,주간,0,CPU과부하,43.5,35.2,35.5,1,224,1,1,2.8
CHK002178,SRV0078,25사단,2024-10-06 14:00:00,주간,1,디스크,16.4,21.9,30.8,1,158,1,1,3.02
CHK002179,SRV0079,24사단,2024-09-19 06:00:00,주간,0,디스크,56.2,28.5,31.0,0,54,0,0,3.08
CHK002180,SRV0080,19사단,2024-08-07 11:00:00,주간,1,CPU과부하,12.1,22.1,48.4,0,16,0,1,3.11
CHK002181,SRV0081,18사단,2024-12-26 00:00:00,일간,0,CPU과부하,31.6,27.0,42.1,1,159,1,1,1.88
CHK002182,SRV0082,정보통신대,2024-11-01 20:00:00,일간,0,디스크,35.3,44.2,30.2,0,109,1,0,3.36
CHK002183,SRV0083,12사단,2024-07-26 13:00:00,월간,1,전력,17.8,13.7,32.9,0,215,0,1,2.11
CHK002184,SRV0084,13사단,2024-12-11 04:00:00,일간,0,디스크,23.8,26.6,31.3,1,144,0,0,1.24
CHK002185,SRV0085,18사단,2024-10-05 00:00:00,주간,0,CPU과부하,27.1,51.1,20.9,0,163,1,0,4.3
CHK002186,SRV0086,22사단,2024-08-22 05:00:00,주간,0,없음,47.2,44.8,24.5,0,299,1,1,4.46
CHK002187,SRV0087,11사단,2024-08-06 01:00:00,월간,0,전력,39.8,38.3,42.1,0,166,0,0,5.6
CHK002188,SRV0088,20사단,2024-10-31 04:00:00,일간,0,CPU과부하,28.9,22.5,21.2,1,137,0,1,1.19
CHK002189,SRV0089,13사단,2024-12-16 18:00:00,일간,0,디스크,22.6,31.2,23.3,0,225,0,0,2.17
CHK002190,SRV0090,16사단,2024-12-22 12:00:00,주간,1,없음,95.28453721394578,94.85203879493379,30.9,1,293,0,1,3.29
CHK002191,SRV0091,17사단,2024-09-07 01:00:00,월간,1,없음,13.0,24.7,1.7,1,72,0,0,3.85
CHK002192,SRV0092,21사단,2024-08-28 03:00:00,월간,1,CPU과부하,23.6,45.0,31.1,1,92,0,1,1.62
CHK002193,SRV0093,15사단,2024-08-28 17:00:00,주간,0,전력,37.5,28.5,39.4,0,193,0,0,1.21
CHK002194,SRV0094,21사단,2024-10-25 09:00:00,일간,1,CPU과부하,17.8,32.3,52.6,1,95,1,0,2.49
CHK002195,SRV0095,22사단,2024-11-18 11:00:00,일간,1,CPU과부하,28.3,40.2,26.4,1,246,1,1,2.32
CHK002196,SRV0096,20사단,2024-11-07 14:00:00,월간,1,없음,20.8,50.6,46.7,0,76,0,1,1.39
CHK002197,SRV0097,18사단,2024-08-15 09:00:00,일간,0,없음,20.0,23.3,19.7,1,331,0,1,5.86
CHK002198,SRV0098,19사단,2024-11-27 07:00:00,일간,0,전력,18.5,23.1,28.1,1,289,0,0,1.75
CHK002199,SRV0099,14사단,2024-09-27 14:00:00,일간,1,전력,22.3,58.2,20.1,0,134,1,0,2.48
CHK002200,SRV0100,15사단,2024-09-15 07:00:00,월간,0,CPU과부하,39.6,43.9,27.4,1,239,1,1,4.1
CHK002201,SRV0101,18사단,2024-11-26 20:00:00,일간,0,전력,26.9,46.1,18.2,1,93,1,1,3.75
CHK002202,SRV0102,19사단,2024-11-27 13:00:00,주간,0,CPU과부하,25.8,17.2,20.9,0,313,1,1,4.74
CHK002203,SRV0103,25사단,2024-10-05 12:00:00,주간,0,없음,20.3,32.1,31.4,0,361,0,0,4.22
CHK002204,SRV0104,25사단,2024-09-29 07:00:00,주간,0,전력,27.4,25.9,43.4,1,175,0,0,1.1
CHK002205,SRV0105,기술지원대,2024-10-22 21:00:00,주간,1,전력,22.5,33.1,23.4,0,44,0,1,3.81
CHK002206,SRV0106,24사단,2024-12-05 08:00:00,일간,0,전력,60.4,27.5,25.4,1,318,1,1,2.01
CHK002207,SRV0107,18사단,2024-12-20 02:00:00,일간,0,없음,30.3,44.1,14.8,0,398,1,0,1.37
CHK002208,SRV0108,20사단,2024-08-11 04:00:00,일간,0,CPU과부하,34.0,42.4,24.1,0,174,0,1,4.7
CHK002209,SRV0109,16사단,2024-07-27 05:00:00,월간,0,CPU과부하,29.5,23.4,53.7,0,319,0,0,0.74
CHK002210,SRV0110,22사단,2024-08-01 07:00:00,일간,0,CPU과부하,35.6,27.6,20.1,1,126,0,1,1.89
CHK002211,SRV0111,12사단,2024-10-11 20:00:00,일간,0,없음,25.7,36.4,26.6,0,207,0,0,1.64
CHK002212,SRV0112,17사단,2024-11-23 13:00:00,일간,1,CPU과부하,21.8,14.7,41.2,0,205,1,0,2.39
CHK002213,SRV0113,기술지원대,2024-11-20 09:00:00,월간,1,없음,40.5,21.8,27.5,0,153,0,1,2.13
CHK002214,SRV0114,13사단,2024-12-01 20:00:00,주간,1,전력,19.3,22.1,72.2,0,138,1,0,3.37
CHK002215,SRV0115,23사단,2024-08-13 06:00:00,주간,1,전력,14.0,18.1,16.3,0,85,0,0,4.49
CHK002216,SRV0116,13사단,2024-07-28 06:00:00,월간,0,없음,23.7,32.4,21.5,1,142,1,0,5.18
CHK002217,SRV0117,21사단,2024-12-07 12:00:00,주간,1,전력,26.6,39.6,24.9,1,191,0,1,3.16
CHK002218,SRV0118,18사단,2024-07-18 06:00:00,주간,0,CPU과부하,32.0,21.5,27.6,0,397,0,0,1.15
CHK002219,SRV0119,16사단,2024-09-08 22:00:00,월간,0,없음,28.9,63.7,24.8,1,170,1,0,3.21
CHK002220,SRV0120,11사단,2024-11-16 07:00:00,월간,0,없음,26.7,31.3,80.3,1,52,1,1,3.05
CHK002221,SRV0121,11사단,2024-11-25 00:00:00,일간,1,없음,30.5,32.9,39.4,1,241,0,1,0.79
CHK002222,SRV0122,18사단,2024-12-15 07:00:00,월간,1,없음,99.66169905102328,96.2605498592813,35.3,1,169,1,1,3.06
CHK002223,SRV0123,15사단,2024-08-04 04:00:00,일간,0,디스크,71.2,31.7,38.0,1,237,0,1,2.07
CHK002224,SRV0124,기술지원대,2024-11-03 02:00:00,일간,0,CPU과부하,36.6,18.8,20.3,0,217,1,0,2.67
CHK002225,SRV0125,21사단,2024-09-16 20:00:00,주간,0,전력,28.3,33.6,40.1,0,184,0,1,7.21
CHK002226,SRV0126,15사단,2024-10-19 23:00:00,일간,1,전력,18.8,30.3,28.6,0,133,0,0,1.53
CHK002227,SRV0127,14사단,2024-07-17 17:00:00,월간,1,CPU과부하,29.8,34.1,17.2,0,115,0,1,1.11
CHK002228,SRV0128,16사단,2024-11-17 15:00:00,월간,1,전력,14.8,36.8,32.1,0,100,0,1,1.96
CHK002229,SRV0129,24사단,2024-07-04 01:00:00,월간,0,전력,15.6,28.7,34.2,1,214,1,1,1.99
CHK002230,SRV0130,19사단,2024-09-30 13:00:00,일간,0,디스크,8.4,20.6,22.9,0,220,1,1,1.52
CHK002231,SRV0131,22사단,2024-09-13 12:00:00,일간,1,디스크,24.4,51.5,27.7,1,299,1,0,1.96
CHK002232,SRV0132,21사단,2024-12-06 06:00:00,월간,0,전력,25.7,38.9,28.7,0,148,0,0,1.65
CHK002233,SRV0133,24사단,2024-07-24 00:00:00,주간,0,디스크,21.1,32.2,38.2,0,162,1,0,2.5
CHK002234,SRV0134,기술지원대,2024-10-25 03:00:00,주간,0,전력,26.7,34.6,26.1,0,246,0,0,1.99
CHK002235,SRV0135,11사단,2024-09-20 05:00:00,일간,1,디스크,26.4,24.6,30.0,1,203,0,1,1.87
CHK002236,SRV0136,23사단,2024-09-04 02:00:00,주간,0,전력,12.8,15.2,41.5,1,46,1,0,3.17
CHK002237,SRV0137,23사단,2024-09-10 15:00:00,월간,0,디스크,57.9,27.9,23.6,1,147,0,1,3.72
CHK002238,SRV0138,12사단,2024-09-08 13:00:00,월간,0,디스크,75.1,51.5,31.3,0,434,1,1,0.77
CHK002239,SRV0139,14사단,2024-09-05 15:00:00,일간,0,디스크,46.3,24.6,15.5,1,203,0,1,1.35
CHK002240,SRV0140,16사단,2024-09-03 11:00:00,일간,0,없음,10.4,34.9,19.9,0,355,1,1,3.75
CHK002241,SRV0141,15사단,2024-09-01 13:00:00,월간,0,디스크,8.5,39.8,22.7,0,180,0,1,3.09
CHK002242,SRV0142,13사단,2024-11-24 21:00:00,주간,1,없음,23.4,17.4,14.8,0,142,0,1,1.68
CHK002243,SRV0143,11사단,2024-09-11 06:00:00,일간,0,디스크,31.1,64.6,41.8,1,177,1,1,3.85
CHK002244,SRV0144,14사단,2024-10-18 04:00:00,주간,1,없음,30.8,49.6,59.0,0,184,1,0,2.81
CHK002245,SRV0145,12사단,2024-12-25 08:00:00,주간,0,없음,33.0,18.9,21.0,0,166,1,1,6.27
CHK002246,SRV0146,15사단,2024-07-07 08:00:00,일간,0,없음,28.0,65.6,10.4,0,241,1,0,1.41
CHK002247,SRV0147,13사단,2024-07-04 16:00:00,일간,1,없음,37.4,24.3,25.3,1,62,1,0,1.75
CHK002248,SRV0148,19사단,2024-11-11 17:00:00,월간,1,CPU과부하,12.9,9.9,34.9,1,132,1,1,0.61
CHK002249,SRV0149,16사단,2024-07-21 14:00:00,월간,0,디스크,30.1,39.0,23.5,1,276,0,0,3.14
CHK002250,SRV0150,16사단,2024-11-05 02:00:00,일간,0,없음,93.13422126813289,89.96396902787305,14.3,1,308,0,0,2.92
CHK002251,SRV0151,22사단,2024-10-13 07:00:00,주간,0,없음,9.9,27.9,46.3,1,67,1,1,1.65
CHK002252,SRV0152,21사단,2024-09-06 01:00:00,일간,1,디스크,23.1,57.9,33.6,0,204,0,1,2.37
CHK002253,SRV0153,12사단,2024-10-18 01:00:00,주간,0,전력,24.4,28.6,57.4,1,316,1,1,4.43
CHK002254,SRV0154,25사단,2024-12-09 21:00:00,일간,1,CPU과부하,37.4,27.8,61.0,0,61,1,1,2.47
CHK002255,SRV0155,22사단,2024-12-14 11:00:00,일간,0,없음,17.2,39.9,39.0,1,163,1,1,1.6
CHK002256,SRV0156,22사단,2024-08-05 18:00:00,주간,1,없음,26.8,100.0,19.6,0,51,1,1,1.91
CHK002257,SRV0157,19사단,2024-09-29 12:00:00,주간,0,없음,33.4,18.5,19.5,0,165,0,0,2.8
CHK002258,SRV0158,12사단,2024-11-26 22:00:00,월간,1,CPU과부하,24.2,29.1,26.5,1,159,1,0,1.77
CHK002259,SRV0159,13사단,2024-12-02 01:00:00,주간,1,디스크,11.6,28.7,31.0,1,119,1,1,3.69
CHK002260,SRV0160,22사단,2024-07-19 08:00:00,월간,0,CPU과부하,17.3,42.8,21.2,0,210,0,0,3.96
CHK002261,SRV0161,기술지원대,2024-07-26 03:00:00,주간,1,없음,13.2,42.6,36.5,1,581,1,1,2.78
CHK002262,SRV0162,11사단,2024-09-18 18:00:00,주간,1,전력,36.3,27.4,24.0,1,263,0,1,7.55
CHK002263,SRV0163,13사단,2024-10-10 15:00:00,월간,0,디스크,27.5,19.3,43.3,0,146,1,0,3.48
CHK002264,SRV0164,12사단,2024-07-10 12:00:00,주간,1,디스크,19.9,26.6,23.4,1,141,0,0,3.04
CHK002265,SRV0165,19사단,2024-12-14 03:00:00,일간,0,없음,12.4,23.8,30.1,0,64,0,1,5.34
CHK002266,SRV0166,25사단,2024-10-30 03:00:00,일간,0,CPU과부하,9.6,40.5,48.9,1,251,1,0,2.42
CHK002267,SRV0167,21사단,2024-11-24 18:00:00,주간,0,디스크,15.2,34.7,28.4,1,45,0,0,3.5
CHK002268,SRV0168,기술지원대,2024-09-14 12:00:00,월간,0,CPU과부하,33.9,40.2,33.4,0,137,0,0,3.46
CHK002269,SRV0169,정보통신대,2024-07-25 03:00:00,월간,0,CPU과부하,28.3,36.3,15.2,1,212,1,1,4.75
CHK002270,SRV0170,15사단,2024-09-27 09:00:00,월간,0,CPU과부하,10.0,87.1,29.6,1,143,0,1,6.54
CHK002271,SRV0171,22사단,2024-10-25 06:00:00,월간,0,없음,28.6,18.5,39.5,1,176,1,1,2.31
CHK002272,SRV0172,21사단,2024-12-05 04:00:00,월간,0,CPU과부하,17.9,29.1,1.1,0,92,1,1,4.26
CHK002273,SRV0173,25사단,2024-09-19 17:00:00,월간,1,CPU과부하,22.7,53.6,43.2,1,180,1,1,3.24
CHK002274,SRV0174,13사단,2024-10-15 14:00:00,일간,1,없음,23.8,25.6,24.6,1,234,1,1,1.73
CHK002275,SRV0175,11사단,2024-07-21 21:00:00,월간,0,전력,14.9,39.1,26.1,1,134,1,0,2.38
CHK002276,SRV0176,기술지원대,2024-08-19 05:00:00,월간,0,전력,45.2,16.2,40.4,1,359,1,0,3.82
CHK002277,SRV0177,12사단,2024-08-19 15:00:00,월간,1,없음,24.1,34.3,29.7,1,94,1,1,2.31
CHK002278,SRV0178,12사단,2024-10-23 00:00:00,월간,0,CPU과부하,13.0,40.6,24.1,0,163,0,0,3.78
CHK002279,SRV0179,13사단,2024-07-30 10:00:00,일간,0,없음,12.7,34.0,29.2,0,208,0,0,1.61
CHK002280,SRV0180,18사단,2024-12-27 04:00:00,주간,0,CPU과부하,11.1,43.2,37.3,1,314,1,0,4.12
CHK002281,SRV0181,25사단,2024-08-17 22:00:00,월간,0,없음,22.6,51.5,19.8,0,196,1,0,1.67
CHK002282,SRV0182,17사단,2024-11-06 18:00:00,월간,0,디스크,23.8,57.0,16.7,0,301,0,0,3.37
CHK002283,SRV0183,16사단,2024-08-15 02:00:00,월간,0,전력,22.5,33.4,46.7,0,274,1,1,2.03
CHK002284,SRV0184,19사단,2024-11-07 23:00:00,월간,0,CPU과부하,25.9,22.3,12.5,1,154,1,0,3.17
CHK002285,SRV0185,11사단,2024-11-22 17:00:00,월간,1,디스크,18.6,31.6,16.8,0,232,1,1,2.72
CHK002286,SRV0186,18사단,2024-09-17 21:00:00,일간,1,디스크,22.9,52.5,24.9,0,237,0,0,4.57
CHK002287,SRV0187,13사단,2024-10-13 22:00:00,월간,0,없음,19.9,34.3,21.1,1,146,0,0,2.39
CHK002288,SRV0188,14사단,2024-12-07 12:00:00,월간,0,없음,28.1,34.0,15.2,1,141,0,1,5.74
CHK002289,SRV0189,25사단,2024-12-03 23:00:00,주간,1,전력,33.0,31.6,27.1,0,146,0,1,0.9
CHK002290,SRV0190,16사단,2024-11-30 20:00:00,일간,0,전력,57.5,28.3,22.0,1,111,1,0,2.47
CHK002291,SRV0191,25사단,2024-09-24 20:00:00,일간,0,CPU과부하,29.3,28.7,26.6,1,302,0,0,2.58
CHK002292,SRV0192,13사단,2024-12-01 11:00:00,일간,0,디스크,13.6,54.2,37.9,1,95,0,0,1.38
CHK002293,SRV0193,24사단,2024-09-13 22:00:00,주간,1,CPU과부하,33.8,68.9,50.9,1,455,1,0,2.32
CHK002294,SRV0194,24사단,2024-11-22 17:00:00,월간,0,디스크,32.0,35.9,21.4,1,207,1,1,6.01
CHK002295,SRV0195,14사단,2024-07-07 23:00:00,월간,0,전력,18.5,53.2,34.2,1,131,1,0,1.65
CHK002296,SRV0196,22사단,2024-11-25 05:00:00,일간,0,CPU과부하,20.7,43.6,16.2,1,156,1,0,3.88
CHK002297,SRV0197,정보통신대,2024-09-13 11:00:00,주간,0,없음,25.7,17.0,14.7,1,230,0,0,3.02
CHK002298,SRV0198,17사단,2024-08-27 15:00:00,월간,0,CPU과부하,17.1,45.3,24.1,1,164,0,1,2.57
CHK002299,SRV0199,19사단,2024-12-26 22:00:00,월간,1,전력,58.9,34.9,40.6,0,196,1,0,3.51
CHK002300,SRV0200,13사단,2024-07-27 18:00:00,주간,0,디스크,37.1,28.9,22.5,0,65,0,0,1.2
CHK002301,SRV0201,23사단,2024-09-13 15:00:00,일간,0,디스크,21.3,28.3,19.8,1,299,1,1,1.96
CHK002302,SRV0202,25사단,2024-09-25 11:00:00,월간,0,없음,21.7,23.3,33.3,1,109,0,1,1.64
CHK002303,SRV0203,11사단,2024-08-09 02:00:00,주간,0,없음,26.3,19.8,16.4,0,104,0,0,2.23
CHK002304,SRV0204,16사단,2024-11-07 05:00:00,주간,0,디스크,17.0,24.0,28.0,1,187,0,0,3.3
CHK002305,SRV0205,12사단,2024-12-23 19:00:00,일간,1,없음,15.4,31.9,35.4,0,95,0,1,1.48
CHK002306,SRV0206,24사단,2024-11-29 14:00:00,월간,0,디스크,26.8,30.7,25.9,1,290,0,0,4.77
CHK002307,SRV0207,16사단,2024-10-18 01:00:00,일간,0,없음,23.4,49.8,14.6,0,169,1,1,1.05
CHK002308,SRV0208,24사단,2024-09-20 13:00:00,주간,0,없음,39.7,48.6,18.1,0,107,0,0,4.68
CHK002309,SRV0209,14사단,2024-07-02 00:00:00,월간,0,디스크,29.5,29.6,22.6,1,130,0,0,1.74
CHK002310,SRV0210,18사단,2024-07-20 01:00:00,일간,1,전력,18.8,50.1,34.0,1,238,1,1,5.36
CHK002311,SRV0211,13사단,2024-08-10 08:00:00,월간,0,CPU과부하,88.33309886920864,85.3090437367483,12.0,1,202,0,1,3.15
CHK002312,SRV0212,24사단,2024-07-23 05:00:00,월간,0,CPU과부하,20.3,27.1,23.7,0,172,1,1,2.09
CHK002313,SRV0213,정보통신대,2024-12-19 02:00:00,주간,0,CPU과부하,15.0,37.5,19.9,0,119,0,0,5.65
CHK002314,SRV0214,18사단,2024-08-31 11:00:00,주간,1,CPU과부하,32.9,30.8,34.0,0,38,0,0,2.29
CHK002315,SRV0215,24사단,2024-07-30 22:00:00,일간,1,전력,9.1,40.7,17.9,1,199,1,0,2.01
CHK002316,SRV0216,16사단,2024-12-16 19:00:00,일간,0,없음,43.3,41.5,27.1,0,193,1,1,8.22
CHK002317,SRV0217,기술지원대,2024-10-26 05:00:00,주간,0,전력,17.4,40.3,30.4,0,195,0,1,4.37
CHK002318,SRV0218,24사단,2024-09-13 02:00:00,일간,0,디스크,40.5,30.7,31.2,1,159,1,1,3.53
CHK002319,SRV0219,13사단,2024-11-09 09:00:00,월간,0,없음,54.9,23.7,34.0,1,175,1,0,4.63
CHK002320,SRV0220,20사단,2024-08-20 05:00:00,월간,0,없음,30.1,23.3,9.8,0,151,1,1,8.48
CHK002321,SRV0221,19사단,2024-11-06 07:00:00,월간,0,CPU과부하,23.2,17.5,11.7,1,184,0,0,1.92
CHK002322,SRV0222,23사단,2024-11-13 05:00:00,월간,1,디스크,37.3,37.4,10.6,0,300,1,1,2.72
CHK002323,SRV0223,17사단,2024-09-19 18:00:00,일간,0,디스크,25.4,34.3,29.4,0,39,0,1,2.56
CHK002324,SRV0224,24사단,2024-12-08 14:00:00,일간,0,전력,34.9,37.5,2.3,0,400,0,1,1.03
CHK002325,SRV0225,19사단,2024-07-31 20:00:00,주간,1,디스크,31.5,15.8,30.8,0,288,1,0,3.93
CHK002326,SRV0226,25사단,2024-11-08 01:00:00,월간,0,CPU과부하,19.8,37.4,47.0,1,65,1,1,6.3
CHK002327,SRV0227,24사단,2024-08-04 08:00:00,주간,0,CPU과부하,24.4,46.0,18.6,0,307,0,1,2.65
CHK002328,SRV0228,16사단,2024-11-21 23:00:00,일간,1,디스크,15.8,34.8,40.2,1,175,1,1,3.31
CHK002329,SRV0229,14사단,2024-08-14 18:00:00,주간,0,CPU과부하,44.0,25.7,18.2,1,74,1,0,3.93
CHK002330,SRV0230,18사단,2024-08-28 17:00:00,주간,0,전력,33.9,44.6,42.7,0,352,1,0,3.36
CHK002331,SRV0231,정보통신대,2024-07-12 11:00:00,일간,0,전력,22.7,29.8,20.3,0,173,1,1,1.94
CHK002332,SRV0232,19사단,2024-08-02 19:00:00,일간,0,CPU과부하,54.2,37.1,20.4,0,109,0,1,3.81
CHK002333,SRV0233,11사단,2024-12-24 20:00:00,월간,1,CPU과부하,20.3,24.6,10.6,1,55,0,0,1.87
CHK002334,SRV0234,24사단,2024-08-29 19:00:00,일간,0,디스크,33.5,32.4,25.8,0,246,1,1,1.44
CHK002335,SRV0235,21사단,2024-12-29 06:00:00,일간,0,전력,25.5,23.7,17.2,1,112,1,0,2.07
CHK002336,SRV0236,13사단,2024-12-24 09:00:00,주간,1,디스크,10.8,30.7,54.0,1,223,1,0,4.48
CHK002337,SRV0237,19사단,2024-10-08 21:00:00,주간,1,CPU과부하,27.8,32.2,20.6,1,72,0,1,2.52
CHK002338,SRV0238,24사단,2024-12-01 06:00:00,월간,1,전력,19.3,19.4,30.4,0,167,1,0,2.09
CHK002339,SRV0239,19사단,2024-11-12 07:00:00,월간,1,없음,33.3,26.2,33.8,0,223,1,0,2.99
CHK002340,SRV0240,14사단,2024-08-31 23:00:00,일간,0,없음,20.2,25.7,17.2,0,138,1,1,1.93
CHK002341,SRV0241,14사단,2024-07-24 07:00:00,주간,1,없음,14.3,20.7,12.3,1,77,0,0,3.11
CHK002342,SRV0242,18사단,2024-09-14 14:00:00,월간,1,없음,13.8,11.3,32.0,0,133,1,0,3.15
CHK002343,SRV0243,12사단,2024-11-13 21:00:00,일간,0,없음,32.7,28.1,22.1,1,79,1,1,4.37
CHK002344,SRV0244,19사단,2024-07-09 02:00:00,월간,1,없음,22.2,40.5,25.2,0,204,1,1,2.88
CHK002345,SRV0245,24사단,2024-12-29 20:00:00,일간,0,CPU과부하,23.5,20.7,12.5,0,184,0,0,1.99
CHK002346,SRV0246,19사단,2024-10-03 15:00:00,일간,0,없음,42.7,29.3,25.7,1,287,1,1,2.95
CHK002347,SRV0247,기술지원대,2024-12-22 23:00:00,주간,0,디스크,50.3,24.1,13.8,1,134,0,1,2.21
CHK002348,SRV0248,정보통신대,2024-07-16 09:00:00,주간,1,전력,24.3,45.4,27.8,0,396,0,0,5.23
CHK002349,SRV0249,기술지원대,2024-10-15 04:00:00,일간,1,없음,91.31908032661535,88.51982227986062,30.8,1,82,1,0,4.63
CHK002350,SRV0250,22사단,2024-11-16 12:00:00,주간,0,전력,17.8,33.6,21.2,1,258,1,0,1.08
CHK002351,SRV0251,13사단,2024-09-17 05:00:00,월간,0,디스크,16.8,32.9,16.7,0,450,0,1,4.31
CHK002352,SRV0252,21사단,2024-08-17 14:00:00,주간,1,CPU과부하,30.7,45.3,38.5,0,339,1,0,1.45
CHK002353,SRV0253,24사단,2024-08-03 01:00:00,일간,1,디스크,15.4,38.4,13.9,1,146,0,1,3.55
CHK002354,SRV0254,15사단,2024-09-18 18:00:00,주간,1,CPU과부하,38.4,33.1,21.1,0,237,0,0,2.77
CHK002355,SRV0255,기술지원대,2024-08-18 13:00:00,주간,0,CPU과부하,27.5,49.9,52.2,0,81,0,1,1.48
CHK002356,SRV0256,15사단,2024-07-28 15:00:00,주간,0,CPU과부하,26.7,52.3,37.0,0,90,0,0,5.41
CHK002357,SRV0257,13사단,2024-10-04 04:00:00,일간,1,전력,33.5,56.2,15.3,1,115,1,0,2.85
CHK002358,SRV0258,22사단,2024-12-24 12:00:00,월간,0,CPU과부하,16.0,25.6,26.4,0,208,1,1,3.4
CHK002359,SRV0259,11사단,2024-12-23 08:00:00,일간,1,없음,23.3,37.1,29.6,0,168,1,1,2.71
CHK002360,SRV0260,19사단,2024-10-08 23:00:00,주간,0,없음,10.7,24.4,29.3,0,106,1,0,1.46
CHK002361,SRV0261,19사단,2024-07-29 15:00:00,일간,0,없음,18.6,34.3,27.5,0,115,0,1,1.44
CHK002362,SRV0262,14사단,2024-07-23 10:00:00,일간,1,CPU과부하,13.5,26.8,47.2,0,367,1,0,5.21
CHK002363,SRV0263,13사단,2024-07-07 16:00:00,월간,1,CPU과부하,45.0,53.2,26.2,1,120,0,0,1.96
CHK002364,SRV0264,정보통신대,2024-12-29 12:00:00,일간,0,전력,33.2,35.9,55.2,1,59,0,1,3.0
CHK002365,SRV0265,12사단,2024-09-06 13:00:00,월간,1,디스크,15.4,21.2,41.3,1,128,1,0,3.2
CHK002366,SRV0266,11사단,2024-12-17 09:00:00,월간,0,없음,33.9,34.0,23.7,1,153,0,0,1.32
CHK002367,SRV0267,18사단,2024-12-19 01:00:00,주간,0,디스크,18.9,34.6,16.8,1,59,1,1,1.54
CHK002368,SRV0268,23사단,2024-12-01 22:00:00,월간,1,디스크,53.5,21.9,23.1,1,207,0,0,0.75
CHK002369,SRV0269,25사단,2024-09-11 04:00:00,주간,0,CPU과부하,52.9,32.8,22.6,1,202,0,0,2.98
CHK002370,SRV0270,18사단,2024-07-08 20:00:00,월간,0,디스크,31.4,34.0,8.5,1,93,0,0,1.42
CHK002371,SRV0271,22사단,2024-11-19 06:00:00,월간,1,디스크,47.0,30.3,11.8,0,67,0,1,3.81
CHK002372,SRV0272,22사단,2024-11-12 08:00:00,일간,0,전력,31.0,29.9,23.5,0,234,0,1,1.87
CHK002373,SRV0273,24사단,2024-07-03 13:00:00,일간,0,CPU과부하,27.8,25.5,51.9,0,123,1,0,2.8
CHK002374,SRV0274,25사단,2024-11-22 17:00:00,월간,1,CPU과부하,21.9,31.6,32.7,0,198,0,1,3.35
CHK002375,SRV0275,25사단,2024-12-19 21:00:00,주간,0,디스크,40.7,23.2,14.1,1,95,1,1,1.95
CHK002376,SRV0276,19사단,2024-08-15 12:00:00,월간,1,CPU과부하,12.7,35.2,18.4,0,177,1,1,1.81
CHK002377,SRV0277,18사단,2024-11-19 08:00:00,월간,0,없음,21.4,39.7,29.0,1,100,0,0,5.12
CHK002378,SRV0278,16사단,2024-10-23 01:00:00,일간,0,없음,29.0,32.1,27.6,0,244,1,1,0.98
CHK002379,SRV0279,14사단,2024-09-13 16:00:00,주간,0,전력,17.0,40.7,37.2,0,368,0,1,0.88
CHK002380,SRV0280,17사단,2024-11-05 01:00:00,주간,0,디스크,16.6,29.7,28.9,1,127,1,1,1.62
CHK002381,SRV0281,14사단,2024-11-24 06:00:00,월간,0,전력,35.3,33.8,25.7,0,216,1,0,1.35
CHK002382,SRV0282,22사단,2024-07-13 04:00:00,주간,0,CPU과부하,11.6,29.0,27.9,1,334,0,1,3.59
CHK002383,SRV0283,23사단,2024-08-19 22:00:00,일간,0,전력,19.7,30.8,20.5,0,245,1,1,3.16
CHK002384,SRV0284,13사단,2024-10-30 23:00:00,일간,0,디스크,28.2,34.2,17.5,1,282,0,1,1.56
CHK002385,SRV0285,22사단,2024-09-26 15:00:00,일간,1,CPU과부하,24.2,43.2,20.0,0,217,0,1,4.28
CHK002386,SRV0286,12사단,2024-10-19 07:00:00,일간,0,CPU과부하,37.8,30.2,25.7,1,114,0,0,4.66
CHK002387,SRV0287,12사단,2024-12-01 14:00:00,월간,1,디스크,16.5,46.9,38.2,0,124,1,0,3.24
CHK002388,SRV0288,19사단,2024-08-26 00:00:00,월간,1,디스크,20.1,46.7,41.3,1,171,0,0,2.23
CHK002389,SRV0289,11사단,2024-12-03 16:00:00,월간,0,전력,34.6,33.9,15.7,1,120,0,1,2.0
CHK002390,SRV0290,18사단,2024-08-31 14:00:00,주간,1,없음,25.6,28.0,29.8,1,121,1,1,2.3
CHK002391,SRV0291,16사단,2024-09-16 09:00:00,주간,0,없음,30.3,34.3,42.1,0,213,0,1,4.33
CHK002392,SRV0292,16사단,2024-12-06 05:00:00,주간,0,CPU과부하,21.3,24.3,25.6,1,187,0,0,2.11
CHK002393,SRV0293,정보통신대,2024-11-03 16:00:00,주간,0,없음,27.9,34.0,22.7,0,454,1,1,2.8
