"사용월","호선명","지하철역","04시-05시 승차인원","04시-05시 하차인원","05시-06시 승차인원","05시-06시 하차인원","06시-07시 승차인원","06시-07시 하차인원","07시-08시 승차인원","07시-08시 하차인원","08시-09시 승차인원","08시-09시 하차인원","09시-10시 승차인원","09시-10시 하차인원","10시-11시 승차인원","10시-11시 하차인원","11시-12시 승차인원","11시-12시 하차인원","12시-13시 승차인원","12시-13시 하차인원","13시-14시 승차인원","13시-14시 하차인원","14시-15시 승차인원","14시-15시 하차인원","15시-16시 승차인원","15시-16시 하차인원","16시-17시 승차인원","16시-17시 하차인원","17시-18시 승차인원","17시-18시 하차인원","18시-19시 승차인원","18시-19시 하차인원","19시-20시 승차인원","19시-20시 하차인원","20시-21시 승차인원","20시-21시 하차인원","21시-22시 승차인원","21시-22시 하차인원","22시-23시 승차인원","22시-23시 하차인원","23시-24시 승차인원","23시-24시 하차인원","00시-01시 승차인원","00시-01시 하차인원","01시-02시 승차인원","01시-02시 하차인원","02시-03시 승차인원","02시-03시 하차인원","03시-04시 승차인원","03시-04시 하차인원","작업일자"
"202005","3호선","수서","269","5","4284","1754","11160","12206","28426","24861","36591","45033","24986","28020","23736","19244","19405","15809","23421","18657","23502","18738","19266","20710","25855","21918","28595","24570","34538","29643","45981","41928","22949","32767","20623","23237","14510","17563","13171","18337","4343","8627","5","778","0","0","0","0","0","0","20200603"
"202005","3호선","신사","62","2","3668","1297","5769","18325","10044","38542","15891","99138","13699","117123","14883","60277","19331","42531","22926","44998","28290","49058","35037","47834","43070","44296","52619","42976","76637","48108","121776","65530","88261","39612","60484","17937","64145","12581","55664","9117","18297","7079","0","207","0","0","0","0","0","0","20200603"
"202005","3호선","안국","9","0","1724","1506","2931","17658","5133","79671","7378","87232","6743","48069","7418","30268","10099","30720","13943","28725","16803","30277","21310","29557","27365","24425","37066","20705","84487","19346","95789","19444","40583","9765","31679","5407","28031","4158","17503","3650","4506","2796","3","60","0","1","0","1","0","0","20200603"
"202005","3호선","압구정","35","1","2864","2087","7782","21248","13568","39799","20972","124449","16374","136446","20095","64183","25075","49084","29482","41321","33130","47673","39859","44447","49183","38856","57681","37525","73568","43667","118947","50723","87652","30947","67268","15286","48728","11226","36794","9189","9171","4990","11","2009","0","0","0","0","0","0","20200603"
"202005","3호선","약수","123","4","5594","1058","9368","5588","21326","11615","34435","29724","23811","18907","16810","13523","16319","12950","17293","12904","18103","14235","17011","15306","17498","16442","19186","19064","22199","25088","29480","37368","17003","26298","13403","17487","12910","15706","10382","14076","4013","8892","2","2591","0","0","0","0","0","0","20200603"
"202005","3호선","양재(서초구청)","103","1","4827","2478","12609","35195","27663","91632","37503","215719","27548","108281","24703","49761","27570","41423","31533","36492","37794","43131","40428","38179","48270","37103","57560","37381","101832","49768","181170","66578","87542","45775","56704","28345","52802","23969","39320","19679","10959","12670","7","1440","0","0","0","0","0","0","20200603"
"202005","3호선","연신내","235","11","25200","1876","45928","11387","120494","18542","143741","31946","81229","35056","54773","33744","50213","33716","54470","36750","54406","41044","49748","44402","49625","52442","53664","62380","52211","79785","47798","127550","35390","118447","29568","67990","27349","62715","24120","54029","9130","40398","9","2363","0","0","1","1","0","0","20200603"
"202005","3호선","오금","9","0","3196","7","6637","1804","22234","4627","26292","12243","13312","5605","8065","4341","6714","3956","7635","4642","7481","5456","6017","5377","5874","6784","7073","7885","9488","11429","11180","18146","4849","14181","3422","10268","2844","8219","2333","8864","522","5156","1","1582","0","0","0","0","0","0","20200603"
"202005","3호선","옥수","250","18","2922","1070","8316","4335","20555","6355","27450","13866","18837","9988","13026","7538","12143","8718","12161","9370","13291","11387","12652","11792","12456","14168","14251","15634","15856","21099","17265","31757","11123","24220","8785","16119","7679","14117","5880","13385","2403","7147","69","649","0","0","0","0","0","0","20200603"
"202005","3호선","을지로3가","9","1","467","824","870","7815","1642","29798","2391","66537","3177","31456","4267","14510","5855","12263","6673","11031","9120","11903","11039","10595","12978","10396","15319","9942","31950","11546","59617","13748","26336","7869","16383","3524","15618","2315","13095","1495","6013","1376","1","181","0","0","0","0","0","0","20200603"
"202005","3호선","일원","2","0","1796","1386","7100","7433","18649","22416","18670","19664","12310","13242","12057","12602","12574","9105","11968","10203","11178","11415","12222","10129","14464","9329","18668","8511","25664","10835","13745","15756","7938","13992","5314","9001","3502","8337","2933","9365","879","4506","3","91","0","0","0","0","0","0","20200603"
"202005","3호선","잠원","0","0","1462","675","5639","4211","13737","6602","18267","9871","11419","6933","7657","4704","7526","5217","8478","5883","8252","7010","7344","6832","7820","7679","8931","8621","10566","11167","10672","17092","6848","13103","4791","8030","4670","7381","3523","8233","1102","4601","2","10","0","0","0","0","0","0","20200603"
"202005","3호선","종로3가","10","0","602","699","1125","4959","1511","13216","1998","42516","3120","42106","4719","27005","7128","20310","8470","20347","9939","19799","11846","19025","15363","17074","16769","14202","24838","13400","46374","13198","30820","7416","15372","3344","16002","2391","12644","1774","4345","1399","12","200","0","0","0","0","0","0","20200603"
"202005","3호선","지축","2","0","1197","277","5143","2157","14261","2350","13488","2764","7062","1813","4901","1886","4770","2690","4279","2789","4025","2919","3649","3302","4266","3917","4761","4869","4905","6336","3434","12053","1964","10405","1410","7109","889","5640","657","5770","237","3180","0","0","0","0","0","0","0","0","20200603"
"202005","3호선","충무로","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0","1","0","1","0","3","0","2","0","1","0","2","0","6","0","2","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","20200603"
"202005","3호선","학여울","2","0","441","218","1364","1700","3307","2821","3470","6029","2448","2996","1829","1969","1715","1511","1921","1814","2037","2050","1980","1939","2428","2037","2966","2102","3993","2780","5240","3780","2787","3206","1776","1805","1480","1657","1223","1775","261","1088","0","13","0","0","0","0","0","0","20200603"
"202005","3호선","홍제","57","1","8557","1527","19595","8728","51086","10669","61879","22624","38196","17760","27404","15885","25641","15752","26222","16562","24917","19012","23621","20063","23126","24430","24846","28338","27464","34296","26412","54552","15204","47254","11392","27575","9458","26522","6751","21627","2392","14853","0","1","0","0","0","0","0","0","20200603"
"202005","4호선","길음","11","0","8461","2029","25440","8086","70516","11369","76991","24566","41860","18623","27765","15290","24225","15877","25428","17154","25868","20492","23120","21125","23043","24261","24358","29012","28764","41558","27178","66148","17652","56314","13825","34414","10471","30202","10622","29085","3241","18731","0","0","0","1","1","0","0","0","20200603"
"202005","4호선","남태령","43","1","406","114","867","950","2156","2849","2821","3688","2313","1368","1478","1161","1573","913","1782","1017","1619","1067","1555","1221","1558","1229","2070","1266","2846","1397","3013","1838","1324","1630","963","985","621","901","286","643","113","449","1","42","0","0","0","0","0","0","20200603"
"202005","4호선","노원","154","6","11508","577","22366","8261","47829","12380","49721","27283","30175","29717","23917","22948","22715","20776","25006","24740","26107","27727","25646","30205","26527","32105","29423","37149","31518","48661","33314","74906","24766","64108","26586","37593","23687","32393","24685","28136","8987","20942","36","3262","0","0","0","0","0","0","20200603"
"202005","4호선","당고개","60","0","8167","25","15893","6962","45217","7459","45427","12327","27374","13667","19622","12608","16753","11141","18655","12294","18034","12768","17038","13432","15861","16869","16486","19404","17456","22837","16319","34321","12410","33572","7958","22711","6215","19664","4766","18610","1277","13656","5","1282","0","0","0","0","0","0","20200603"
"202005","4호선","동대문","223","6","6535","2877","3941","14214","5619","36688","7512","74941","12197","64632","17145","53560","23494","48432","29093","39656","33729","39010","41873","38033","49996","31147","56223","23138","80584","16987","70176","12165","31968","15131","22281","11175","23649","6584","13549","4522","5265","6323","11","126","0","0","0","0","0","0","20200603"
"202005","4호선","동대문역사문화공원(DDP)","249","1","8012","1293","4273","10556","5689","25262","7216","63848","6765","34840","7013","22107","9910","21314","12558","19136","14937","19989","19460","18948","24758","16773","29078","14807","45908","15399","66920","17101","37019","25368","27858","12879","27085","7643","20020","5628","8071","5296","9","556","2","1","0","0","0","0","20200603"
"202005","4호선","동작(현충원)","38","0","485","186","1354","2499","4264","3770","5635","6067","3784","4471","3144","3475","3341","3343","3324","3177","3657","4068","3847","4516","4813","4592","5095","4703","6371","5298","7594","7223","4340","5463","3435","3565","3224","2754","2467","2304","933","1513","8","560","0","0","1","1","0","0","20200603"
"202005","4호선","명동","34","0","546","1065","1741","11375","2355","33516","4063","89079","5795","57261","7607","34007","10596","31998","13559","30671","18453","30974","23990","27907","29923","25355","37266","22897","50566","21429","88719","20742","45602","12388","37514","5975","34245","3621","18571","2131","4331","1395","1","188","0","0","0","0","0","0","20200603"
"202005","4호선","미아(서울사이버대학)","39","2","10012","1893","18767","4873","42589","11048","50500","26857","31312","16894","22216","14490","20701","14518","21550","15485","22782","16538","20959","17971","19585","21891","20756","24705","22454","30853","25258","43746","16620","38730","11744","24094","9570","21478","6923","18995","2530","12762","1","1","0","0","0","1","0","0","20200603"
"202005","4호선","미아사거리","15","0","13747","2418","33916","8308","82215","15425","96810","31272","56841","32226","38420","25850","35663","27286","37670","30158","38816","33537","37105","35305","37771","42991","42854","49089","40519","61325","42552","97249","33121","81683","32686","47577","20352","41963","15705","36855","7347","22344","1","2","1","1","0","0","0","0","20200603"
"202005","4호선","사당","80","3","9716","1041","21088","14977","57734","19187","77153","30164","55477","24981","35348","20446","29385","22448","31377","23629","33665","25031","30823","24687","29909","28311","31467","35541","38230","51009","43782","76799","31016","56580","26959","32300","29951","28210","28815","27217","10991","18594","13","3915","0","0","0","0","0","0","20200603"
"202005","4호선","삼각지","1","0","461","408","1799","4634","4328","8716","6796","22775","4623","9851","3437","5774","3643","5179","4192","5224","5016","5404","4943","5119","5595","5346","6653","5481","11223","7479","21428","10222","8481","6846","5759","4230","5825","3738","4363","3425","1693","2564","2","372","0","0","0","1","0","0","20200603"
"202005","4호선","상계","64","2","12029","177","31724","7030","79900","10111","70486","17651","39625","15531","27146","15313","24564","14701","25022","17592","24508","18546","22942","19952","21871","23453","23000","27812","23033","37133","22095","57600","15150","56909","11281","34958","10301","30022","11571","28197","3072","21750","3","651","0","0","0","0","0","0","20200603"
"202005","4호선","서울역","134","5","4253","512","4797","9969","10251","29464","13316","76459","8978","34459","7551","17128","9320","15873","10035","17579","10954","18378","10301","18441","12286","20179","14465","21064","30877","24340","58651","24873","19952","19156","12551","13250","11193","11578","8337","9838","2999","6381","3","1592","0","0","0","0","0","0","20200603"
