supply_id,unit_code,item_code,item_name,category,stock_level,avg_daily_usage,weekend_usage_ratio,delivery_lead_time,requested_quantity,reorder_threshold,auto_reorder_flag,request_date,is_weekend,is_weekend_check
SUPP01424,19C,ITEM006,Pencil,사무,21.0,4.4,0.11,6,37,20,1,2024-04-24,0,False
SUPP01425,39C,ITEM014,Canned Meat,식량,34.0,7.0,0.32,5,47,20,1,2024-02-08,0,False
SUPP01426,15C,ITEM012,Hand Sanitizer,위생,31.0,6.5,0.12,2,48,20,1,2024-01-06,1,True
SUPP01427,18C,ITEM011,Glasses,의복,15.0,3.2,0.13,5,12,20,1,2024-02-22,0,False
SUPP01428,19C,ITEM020,Toothpaste,위생,24.0,5.0,0.47,6,29,20,1,2024-01-25,0,False
SUPP01429,17C,ITEM019,Flashlight,사무,27.0,5.6,0.17,4,41,20,1,2024-04-08,0,False
SUPP01430,40A,ITEM002,Medical Gloves,의료,31.463126059914487,2.6871435685338767,0.4,3,26,15,0,2024-03-05,0,False
SUPP01431,31A,ITEM020,Toothpaste,위생,25.0,5.2,0.29,4,31,20,1,2024-05-12,1,True
SUPP01432,18C,ITEM001,Toilet Paper,위생,5.528677527392489,8.040484392910919,0.29,5,73,30,1,2024-01-08,0,False
SUPP01433,11A,ITEM008,Rice Pack,식량,31.0,6.4,0.21,6,46,20,1,2024-02-08,0,False
SUPP01434,18A,ITEM014,Canned Meat,식량,32.0,6.6,0.45,5,46,20,1,2024-04-20,1,True
SUPP01435,39C,ITEM009,First Aid Kit,의료,13.0,2.7,0.24,5,17,16,1,2024-02-12,0,False
SUPP01436,36B,ITEM002,Medical Gloves,의료,36.43319885855581,2.284107811675299,0.3,2,10,15,0,2024-03-22,0,False
SUPP01437,15A,ITEM005,Notebook,사무,2.0,0.5,0.22,7,10,20,1,2024-05-02,0,False
SUPP01438,17C,ITEM008,Rice Pack,식량,22.0,4.6,0.32,4,31,20,1,2024-05-12,1,True
SUPP01439,40A,ITEM016,Printer Ink,사무,21.0,4.4,0.36,3,41,20,1,2024-01-04,0,False
SUPP01440,15A,ITEM016,Printer Ink,사무,23.0,4.7,0.25,7,39,20,1,2024-04-17,0,False
SUPP01441,18C,ITEM013,Blanket,의복,24.0,4.9,0.11,5,34,20,1,2024-04-02,0,False
SUPP01442,39C,ITEM020,Toothpaste,위생,30.0,6.2,0.17,5,33,20,1,2024-05-08,0,False
SUPP01443,39C,ITEM015,USB Drive,사무,27.0,5.5,0.18,5,50,20,1,2024-04-03,0,False
SUPP01444,19C,ITEM001,Toilet Paper,위생,5.081548870249941,8.286337118397112,0.32,6,60,30,1,2024-02-25,1,True
SUPP01445,21C,ITEM003,Soap,위생,33.443732690913365,3.854204741364744,0.36,2,37,20,0,2024-06-21,0,False
SUPP01446,21C,ITEM006,Pencil,사무,20.0,4.2,0.22,2,33,20,1,2024-01-03,0,False
SUPP01447,18A,ITEM014,Canned Meat,식량,16.0,3.4,0.27,5,27,20,1,2024-01-22,0,False
SUPP01448,19C,ITEM004,Canned Food,식량,30.0,6.3,0.38,6,40,20,1,2024-02-25,1,True
SUPP01449,33B,ITEM018,Bandage,의료,26.0,5.3,0.13,6,32,10,1,2024-01-18,0,False
SUPP01450,18A,ITEM015,USB Drive,사무,32.0,6.6,0.26,5,49,20,1,2024-06-01,1,True
SUPP01451,33B,ITEM009,First Aid Kit,의료,13.0,2.7,0.48,6,24,16,1,2024-06-24,0,False
SUPP01452,21C,ITEM018,Bandage,의료,31.0,6.4,0.14,2,46,10,1,2024-04-25,0,False
SUPP01453,19C,ITEM003,Soap,위생,23.5345151027928,4.9996759210325825,0.44,6,36,20,1,2024-03-24,1,True
SUPP01454,33B,ITEM010,Mask,위생,8.0,1.8,0.35,6,19,20,1,2024-06-07,0,False
SUPP01455,17C,ITEM017,Combat Boots,의복,29.0,5.9,0.28,4,40,20,1,2024-01-30,0,False
SUPP01456,19C,ITEM007,Shirt,의복,8.0,1.7,0.4,6,10,20,1,2024-03-20,0,False
SUPP01457,21C,ITEM015,USB Drive,사무,18.0,3.8,0.37,2,29,20,1,2024-03-06,0,False
SUPP01458,18A,ITEM001,Toilet Paper,위생,11.501320146986115,8.83475889642902,0.35,5,82,30,1,2024-01-10,0,False
SUPP01459,29B,ITEM011,Glasses,의복,25.0,5.2,0.48,3,38,20,1,2024-02-28,0,False
SUPP01460,19C,ITEM017,Combat Boots,의복,24.0,4.9,0.18,6,27,20,1,2024-02-20,0,False
SUPP01461,36B,ITEM005,Notebook,사무,7.0,1.6,0.15,2,10,20,1,2024-05-02,0,False
SUPP01462,40A,ITEM007,Shirt,의복,5.0,1.2,0.38,3,10,20,1,2024-05-16,0,False
SUPP01463,21C,ITEM019,Flashlight,사무,37.0,7.7,0.25,2,47,20,1,2024-02-23,0,False
SUPP01464,12C,ITEM015,USB Drive,사무,26.0,5.3,0.4,4,34,20,1,2024-03-21,0,False
SUPP01465,12C,ITEM003,Soap,위생,20.75625121260615,3.824098715967863,0.14,4,43,20,0,2024-05-16,0,False
SUPP01466,18A,ITEM015,USB Drive,사무,24.0,4.9,0.13,5,29,20,1,2024-01-09,0,False
SUPP01467,18A,ITEM005,Notebook,사무,2.0,0.5,0.42,5,10,20,1,2024-04-10,0,False
SUPP01468,15A,ITEM012,Hand Sanitizer,위생,19.0,4.0,0.34,7,31,20,1,2024-05-31,0,False
SUPP01469,40A,ITEM020,Toothpaste,위생,15.0,3.2,0.28,3,14,20,1,2024-02-08,0,False
SUPP01470,40A,ITEM005,Notebook,사무,2.0,0.5,0.33,3,10,20,1,2024-05-15,0,False
SUPP01471,17C,ITEM003,Soap,위생,30.59949003675105,3.7555655322765737,0.19,4,15,20,0,2024-06-01,1,True
SUPP01472,18A,ITEM009,First Aid Kit,의료,9.0,2.0,0.5,5,10,16,1,2024-04-19,0,False
SUPP01473,40A,ITEM009,First Aid Kit,의료,14.0,3.0,0.45,3,27,16,1,2024-03-06,0,False
SUPP01474,11A,ITEM007,Shirt,의복,2.0,0.5,0.16,6,10,20,1,2024-01-10,0,False
SUPP01475,15A,ITEM002,Medical Gloves,의료,39.5945633401333,2.845600465615894,0.2,7,15,15,0,2024-04-26,0,False
SUPP01476,33B,ITEM016,Printer Ink,사무,26.0,5.4,0.41,6,35,20,1,2024-05-31,0,False
SUPP01477,39C,ITEM009,First Aid Kit,의료,13.0,2.7,0.37,5,20,16,1,2024-03-23,1,True
SUPP01478,39C,ITEM013,Blanket,의복,40.0,8.2,0.17,5,55,20,1,2024-06-07,0,False
SUPP01479,33B,ITEM019,Flashlight,사무,22.0,4.6,0.47,6,38,20,1,2024-05-18,1,True
SUPP01480,31A,ITEM020,Toothpaste,위생,30.0,6.2,0.44,4,47,20,1,2024-05-13,0,False
SUPP01481,21C,ITEM017,Combat Boots,의복,26.0,5.3,0.42,2,22,20,1,2024-03-10,1,True
SUPP01482,15A,ITEM006,Pencil,사무,35.0,7.2,0.2,7,46,20,1,2024-06-08,1,True
SUPP01483,11A,ITEM004,Canned Food,식량,47.0,9.6,0.22,6,64,20,1,2024-02-08,0,False
SUPP01484,40A,ITEM001,Toilet Paper,위생,11.0050921081141,9.297303632894845,0.23,3,64,30,1,2024-06-24,0,False
SUPP01485,29B,ITEM018,Bandage,의료,22.0,4.6,0.24,3,34,10,1,2024-01-13,1,True
SUPP01486,15A,ITEM019,Flashlight,사무,14.0,3.0,0.39,7,26,20,1,2024-02-28,0,False
SUPP01487,19C,ITEM009,First Aid Kit,의료,15.0,3.2,0.37,6,19,16,1,2024-03-07,0,False
SUPP01488,33B,ITEM013,Blanket,의복,29.0,6.0,0.18,6,36,20,1,2024-02-10,1,True
SUPP01489,11A,ITEM008,Rice Pack,식량,24.0,4.9,0.35,6,32,20,1,2024-02-04,1,True
SUPP01490,36B,ITEM013,Blanket,의복,34.0,7.1,0.26,2,38,20,1,2024-06-14,0,False
SUPP01491,15C,ITEM015,USB Drive,사무,25.0,5.2,0.21,2,39,20,1,2024-03-21,0,False
SUPP01492,18C,ITEM011,Glasses,의복,33.0,6.9,0.29,5,47,20,1,2024-02-03,1,True
SUPP01493,21C,ITEM012,Hand Sanitizer,위생,23.0,4.8,0.11,2,31,20,1,2024-03-16,1,True
SUPP01494,33B,ITEM014,Canned Meat,식량,16.0,3.3,0.18,6,24,20,1,2024-03-10,1,True
SUPP01495,29B,ITEM004,Canned Food,식량,34.0,7.1,0.47,3,45,20,1,2024-01-11,0,False
SUPP01496,40A,ITEM001,Toilet Paper,위생,9.108854180754209,9.652427374938526,0.28,3,68,30,1,2024-04-21,1,True
SUPP01497,29B,ITEM004,Canned Food,식량,33.0,6.9,0.25,3,44,20,1,2024-01-27,1,True
SUPP01498,29B,ITEM019,Flashlight,사무,12.0,2.5,0.17,3,10,20,1,2024-02-17,1,True
SUPP01499,18A,ITEM009,First Aid Kit,의료,2.0,0.5,0.35,5,10,16,1,2024-01-24,0,False
SUPP01500,18A,ITEM010,Mask,위생,31.0,6.5,0.16,5,58,20,1,2024-01-18,0,False
SUPP01501,17C,ITEM004,Canned Food,식량,42.0,8.6,0.28,4,60,20,1,2024-01-27,1,True
SUPP01502,33B,ITEM020,Toothpaste,위생,26.0,5.4,0.39,6,33,20,1,2024-02-23,0,False
SUPP01503,17C,ITEM009,First Aid Kit,의료,16.0,3.3,0.5,4,23,16,1,2024-02-24,1,True
SUPP01504,33B,ITEM013,Blanket,의복,20.0,4.2,0.34,6,23,20,1,2024-04-29,0,False
SUPP01505,21C,ITEM012,Hand Sanitizer,위생,30.0,6.2,0.24,2,40,20,1,2024-01-21,1,True
SUPP01506,15A,ITEM011,Glasses,의복,11.0,2.4,0.34,7,14,20,1,2024-04-24,0,False
SUPP01507,18C,ITEM012,Hand Sanitizer,위생,9.0,1.9,0.37,5,10,20,1,2024-06-10,0,False
SUPP01508,29B,ITEM018,Bandage,의료,23.0,4.7,0.42,3,31,10,1,2024-04-29,0,False
SUPP01509,21C,ITEM012,Hand Sanitizer,위생,25.0,5.2,0.4,2,39,20,1,2024-02-27,0,False
SUPP01510,15A,ITEM016,Printer Ink,사무,18.0,3.7,0.29,7,23,20,1,2024-06-24,0,False
SUPP01511,15C,ITEM005,Notebook,사무,2.0,0.5,0.13,2,10,20,1,2024-02-23,0,False
SUPP01512,39C,ITEM020,Toothpaste,위생,29.0,5.9,0.26,5,31,20,1,2024-05-25,1,True
SUPP01513,12C,ITEM012,Hand Sanitizer,위생,21.0,4.4,0.11,4,24,20,1,2024-01-03,0,False
SUPP01514,19C,ITEM011,Glasses,의복,29.0,6.0,0.2,6,42,20,1,2024-05-31,0,False
SUPP01515,11A,ITEM009,First Aid Kit,의료,24.0,5.0,0.43,6,40,16,1,2024-05-08,0,False
SUPP01516,33B,ITEM018,Bandage,의료,12.0,2.6,0.23,6,17,10,1,2024-01-06,1,True
SUPP01517,15C,ITEM003,Soap,위생,29.90952511774994,4.139990131878479,0.17,2,36,20,0,2024-01-19,0,False
SUPP01518,39C,ITEM020,Toothpaste,위생,26.0,5.4,0.41,5,30,20,1,2024-03-26,0,False
SUPP01519,40A,ITEM017,Combat Boots,의복,29.0,6.1,0.37,3,38,20,1,2024-04-24,0,False
SUPP01520,31A,ITEM014,Canned Meat,식량,20.0,4.2,0.38,4,30,20,1,2024-06-19,0,False
SUPP01521,18C,ITEM001,Toilet Paper,위생,10.168127252971729,8.838625866967131,0.4,5,76,30,1,2024-05-02,0,False
SUPP01522,11A,ITEM017,Combat Boots,의복,29.0,6.1,0.41,6,43,20,1,2024-05-15,0,False
SUPP01523,17C,ITEM008,Rice Pack,식량,28.0,5.7,0.22,4,39,20,1,2024-06-28,0,False
SUPP01524,17C,ITEM005,Notebook,사무,18.0,3.8,0.48,4,27,20,1,2024-03-13,0,False
SUPP01525,15A,ITEM005,Notebook,사무,2.0,0.5,0.15,7,10,20,1,2024-02-16,0,False
SUPP01526,11A,ITEM009,First Aid Kit,의료,16.0,3.3,0.29,6,18,16,1,2024-03-25,0,False
SUPP01527,18A,ITEM003,Soap,위생,28.07109106666215,4.458293126887019,0.41,5,33,20,0,2024-01-28,1,True
SUPP01528,39C,ITEM019,Flashlight,사무,23.0,4.7,0.24,5,27,20,1,2024-02-15,0,False
SUPP01529,31A,ITEM009,First Aid Kit,의료,19.0,3.9,0.29,4,30,16,1,2024-05-11,1,True
SUPP01530,15C,ITEM018,Bandage,의료,25.0,5.2,0.38,2,41,10,1,2024-04-29,0,False
SUPP01531,18C,ITEM016,Printer Ink,사무,16.0,3.4,0.22,5,22,20,1,2024-05-15,0,False
SUPP01532,21C,ITEM001,Toilet Paper,위생,9.144095025977368,11.471195058577575,0.44,2,83,30,1,2024-04-25,0,False
SUPP01533,39C,ITEM002,Medical Gloves,의료,31.832232120969472,1.259575588385814,0.44,5,27,15,0,2024-03-01,0,False
SUPP01534,31A,ITEM014,Canned Meat,식량,35.0,7.2,0.4,4,52,20,1,2024-01-17,0,False
SUPP01535,12C,ITEM014,Canned Meat,식량,29.0,6.1,0.12,4,47,20,1,2024-02-03,1,True
SUPP01536,33B,ITEM001,Toilet Paper,위생,12.926780617927372,8.142717420881858,0.16,6,67,30,1,2024-01-20,1,True
SUPP01537,21C,ITEM016,Printer Ink,사무,23.0,4.7,0.18,2,37,20,1,2024-06-10,0,False
SUPP01538,17C,ITEM015,USB Drive,사무,32.0,6.6,0.42,4,45,20,1,2024-02-12,0,False
SUPP01539,21C,ITEM015,USB Drive,사무,18.0,3.8,0.12,2,23,20,1,2024-01-10,0,False
SUPP01540,15C,ITEM012,Hand Sanitizer,위생,17.0,3.6,0.32,2,28,20,1,2024-04-03,0,False
SUPP01541,17C,ITEM016,Printer Ink,사무,26.0,5.3,0.38,4,38,20,1,2024-06-06,0,False
SUPP01542,15C,ITEM014,Canned Meat,식량,13.0,2.8,0.34,2,23,20,1,2024-04-24,0,False
SUPP01543,15A,ITEM015,USB Drive,사무,27.0,5.5,0.2,7,34,20,1,2024-06-01,1,True
SUPP01544,18A,ITEM015,USB Drive,사무,28.0,5.7,0.49,5,41,20,1,2024-05-06,0,False
SUPP01545,15C,ITEM019,Flashlight,사무,22.0,4.6,0.25,2,36,20,1,2024-04-19,0,False
SUPP01546,17C,ITEM008,Rice Pack,식량,34.0,7.1,0.5,4,47,20,1,2024-04-16,0,False
SUPP01547,15A,ITEM002,Medical Gloves,의료,35.19154730875891,2.947713028512505,0.25,7,29,15,0,2024-04-14,1,True
SUPP01548,15C,ITEM002,Medical Gloves,의료,41.642775434591286,1.5958733764999808,0.35,2,13,15,0,2024-03-11,0,False
SUPP01549,12C,ITEM010,Mask,위생,29.0,6.0,0.22,4,39,20,1,2024-06-23,1,True
SUPP01550,21C,ITEM003,Soap,위생,22.06757072573881,4.337238855432774,0.34,2,46,20,0,2024-03-24,1,True
SUPP01551,18A,ITEM017,Combat Boots,의복,25.0,5.1,0.32,5,44,20,1,2024-01-03,0,False
SUPP01552,15C,ITEM008,Rice Pack,식량,21.0,4.4,0.2,2,23,20,1,2024-02-15,0,False
SUPP01553,15A,ITEM004,Canned Food,식량,30.0,6.3,0.41,7,46,20,1,2024-06-12,0,False
SUPP01554,40A,ITEM014,Canned Meat,식량,20.0,4.2,0.42,3,32,20,1,2024-01-26,0,False
SUPP01555,39C,ITEM010,Mask,위생,16.0,3.4,0.13,5,23,20,1,2024-05-17,0,False
SUPP01556,36B,ITEM001,Toilet Paper,위생,12.74348817780677,10.433473656542139,0.31,2,90,30,1,2024-06-10,0,False
SUPP01557,31A,ITEM004,Canned Food,식량,37.0,7.6,0.23,4,55,20,1,2024-01-08,0,False
SUPP01558,36B,ITEM001,Toilet Paper,위생,6.14808951406861,9.522407773148862,0.25,2,82,30,1,2024-02-24,1,True
SUPP01559,40A,ITEM017,Combat Boots,의복,33.0,6.9,0.33,3,52,20,1,2024-03-31,1,True
SUPP01560,36B,ITEM017,Combat Boots,의복,26.0,5.3,0.31,2,44,20,1,2024-05-17,0,False
SUPP01561,40A,ITEM007,Shirt,의복,21.0,4.3,0.35,3,30,20,1,2024-04-23,0,False
SUPP01562,18C,ITEM020,Toothpaste,위생,22.0,4.5,0.41,5,24,20,1,2024-03-19,0,False
SUPP01563,40A,ITEM015,USB Drive,사무,27.0,5.6,0.36,3,41,20,1,2024-04-10,0,False
SUPP01564,40A,ITEM013,Blanket,의복,26.0,5.3,0.12,3,28,20,1,2024-03-26,0,False
SUPP01565,29B,ITEM002,Medical Gloves,의료,30.309924346287108,1.0363789162989956,0.47,3,10,15,0,2024-02-14,0,False
SUPP01566,40A,ITEM019,Flashlight,사무,22.0,4.5,0.26,3,29,20,1,2024-02-19,0,False
SUPP01567,12C,ITEM013,Blanket,의복,34.0,7.1,0.2,4,47,20,1,2024-03-04,0,False
SUPP01568,39C,ITEM011,Glasses,의복,22.0,4.5,0.2,5,37,20,1,2024-04-04,0,False
SUPP01569,33B,ITEM015,USB Drive,사무,12.0,2.5,0.21,6,17,20,1,2024-01-02,0,False
SUPP01570,15C,ITEM010,Mask,위생,22.0,4.5,0.17,2,41,20,1,2024-06-21,0,False
SUPP01571,31A,ITEM009,First Aid Kit,의료,9.0,1.9,0.28,4,12,16,1,2024-04-04,0,False
SUPP01572,18A,ITEM009,First Aid Kit,의료,18.0,3.7,0.44,5,15,16,1,2024-03-02,1,True
SUPP01573,39C,ITEM020,Toothpaste,위생,29.0,5.9,0.36,5,38,20,1,2024-05-21,0,False
SUPP01574,17C,ITEM001,Toilet Paper,위생,14.931884893526108,11.729246802379938,0.39,4,77,30,1,2024-03-14,0,False
SUPP01575,33B,ITEM017,Combat Boots,의복,21.0,4.4,0.48,6,24,20,1,2024-04-09,0,False
SUPP01576,18C,ITEM012,Hand Sanitizer,위생,25.0,5.1,0.36,5,33,20,1,2024-04-20,1,True
SUPP01577,18C,ITEM010,Mask,위생,22.0,4.5,0.45,5,35,20,1,2024-04-13,1,True
SUPP01578,19C,ITEM005,Notebook,사무,2.0,0.5,0.44,6,10,20,1,2024-01-15,0,False
SUPP01579,21C,ITEM018,Bandage,의료,23.0,4.8,0.24,2,30,10,1,2024-01-14,1,True
SUPP01580,40A,ITEM015,USB Drive,사무,44.0,9.0,0.23,3,69,20,1,2024-06-07,0,False
SUPP01581,39C,ITEM006,Pencil,사무,17.0,3.5,0.21,5,23,20,1,2024-06-05,0,False
SUPP01582,15A,ITEM007,Shirt,의복,2.0,0.5,0.13,7,10,20,1,2024-01-27,1,True
SUPP01583,29B,ITEM017,Combat Boots,의복,34.0,7.1,0.23,3,53,20,1,2024-03-25,0,False
SUPP01584,36B,ITEM006,Pencil,사무,28.0,5.7,0.29,2,45,20,1,2024-01-09,0,False
SUPP01585,17C,ITEM008,Rice Pack,식량,26.0,5.4,0.15,4,38,20,1,2024-01-20,1,True
SUPP01586,18C,ITEM012,Hand Sanitizer,위생,22.0,4.5,0.17,5,28,20,1,2024-03-19,0,False
SUPP01587,31A,ITEM014,Canned Meat,식량,26.0,5.3,0.12,4,32,20,1,2024-06-25,0,False
SUPP01588,18C,ITEM012,Hand Sanitizer,위생,25.0,5.1,0.24,5,32,20,1,2024-02-26,0,False
SUPP01589,18A,ITEM010,Mask,위생,34.0,7.0,0.46,5,42,20,1,2024-05-23,0,False
SUPP01590,15C,ITEM020,Toothpaste,위생,31.0,6.4,0.3,2,42,20,1,2024-04-09,0,False
SUPP01591,18C,ITEM015,USB Drive,사무,29.0,5.9,0.11,5,44,20,1,2024-03-15,0,False
SUPP01592,18A,ITEM007,Shirt,의복,7.0,1.5,0.35,5,14,20,1,2024-05-15,0,False
SUPP01593,39C,ITEM009,First Aid Kit,의료,16.0,3.3,0.38,5,23,16,1,2024-03-07,0,False
SUPP01594,39C,ITEM010,Mask,위생,20.0,4.1,0.24,5,30,20,1,2024-01-19,0,False
SUPP01595,29B,ITEM010,Mask,위생,33.0,6.8,0.14,3,46,20,1,2024-04-14,1,True
SUPP01596,21C,ITEM016,Printer Ink,사무,19.0,3.9,0.34,2,23,20,1,2024-06-12,0,False
SUPP01597,19C,ITEM007,Shirt,의복,11.0,2.3,0.14,6,14,20,1,2024-06-12,0,False
SUPP01598,33B,ITEM005,Notebook,사무,2.0,0.5,0.32,6,10,20,1,2024-01-11,0,False
SUPP01599,18C,ITEM003,Soap,위생,32.15683678361981,3.6840564012510315,0.45,5,18,20,0,2024-02-20,0,False
SUPP01600,31A,ITEM018,Bandage,의료,20.0,4.2,0.45,4,23,10,1,2024-05-05,1,True
SUPP01601,18C,ITEM011,Glasses,의복,23.0,4.8,0.49,5,31,20,1,2024-03-20,0,False
SUPP01602,19C,ITEM015,USB Drive,사무,18.0,3.7,0.4,6,20,20,1,2024-02-23,0,False
SUPP01603,11A,ITEM020,Toothpaste,위생,33.0,6.8,0.24,6,49,20,1,2024-01-17,0,False
SUPP01604,31A,ITEM005,Notebook,사무,5.0,1.2,0.31,4,10,20,1,2024-06-18,0,False
SUPP01605,12C,ITEM012,Hand Sanitizer,위생,20.0,4.2,0.31,4,35,20,1,2024-01-24,0,False
SUPP01606,40A,ITEM004,Canned Food,식량,45.0,9.2,0.44,3,74,20,1,2024-05-24,0,False
SUPP01607,33B,ITEM015,USB Drive,사무,40.0,8.2,0.11,6,58,20,1,2024-02-17,1,True
SUPP01608,12C,ITEM009,First Aid Kit,의료,11.0,2.4,0.43,4,13,16,1,2024-03-24,1,True
SUPP01609,11A,ITEM007,Shirt,의복,10.0,2.1,0.16,6,19,20,1,2024-01-07,1,True
SUPP01610,11A,ITEM010,Mask,위생,19.0,3.9,0.4,6,25,20,1,2024-05-21,0,False
SUPP01611,19C,ITEM013,Blanket,의복,29.0,6.0,0.38,6,37,20,1,2024-01-11,0,False
SUPP01612,18C,ITEM008,Rice Pack,식량,31.0,6.4,0.22,5,45,20,1,2024-01-12,0,False
SUPP01613,19C,ITEM012,Hand Sanitizer,위생,24.0,4.9,0.14,6,26,20,1,2024-04-19,0,False
SUPP01614,19C,ITEM019,Flashlight,사무,21.0,4.3,0.34,6,26,20,1,2024-05-12,1,True
SUPP01615,11A,ITEM001,Toilet Paper,위생,7.1496629342711335,11.383177025966159,0.36,6,71,30,1,2024-05-12,1,True
SUPP01616,33B,ITEM016,Printer Ink,사무,29.0,6.1,0.15,6,42,20,1,2024-05-07,0,False
SUPP01617,12C,ITEM017,Combat Boots,의복,35.0,7.3,0.41,4,43,20,1,2024-05-27,0,False
SUPP01618,36B,ITEM018,Bandage,의료,20.0,4.1,0.42,2,24,10,1,2024-02-23,0,False
SUPP01619,18C,ITEM011,Glasses,의복,30.0,6.3,0.39,5,41,20,1,2024-02-24,1,True
SUPP01620,11A,ITEM018,Bandage,의료,25.0,5.2,0.22,6,38,10,1,2024-03-19,0,False
SUPP01621,12C,ITEM007,Shirt,의복,2.0,0.5,0.23,4,10,20,1,2024-03-30,1,True
SUPP01622,21C,ITEM018,Bandage,의료,35.0,7.3,0.17,2,59,10,1,2024-04-06,1,True
SUPP01623,36B,ITEM008,Rice Pack,식량,26.0,5.4,0.36,2,33,20,1,2024-05-06,0,False
SUPP01624,36B,ITEM006,Pencil,사무,29.0,5.9,0.42,2,45,20,1,2024-01-30,0,False
SUPP01625,39C,ITEM007,Shirt,의복,19.0,3.9,0.27,5,31,20,1,2024-01-24,0,False
SUPP01626,29B,ITEM010,Mask,위생,29.0,5.9,0.45,3,42,20,1,2024-05-10,0,False
SUPP01627,18C,ITEM011,Glasses,의복,17.0,3.5,0.17,5,25,20,1,2024-05-01,0,False
SUPP01628,36B,ITEM013,Blanket,의복,29.0,6.0,0.35,2,43,20,1,2024-04-09,0,False
SUPP01629,11A,ITEM009,First Aid Kit,의료,18.0,3.7,0.46,6,21,16,1,2024-06-24,0,False
SUPP01630,39C,ITEM007,Shirt,의복,2.0,0.5,0.47,5,10,20,1,2024-03-11,0,False
SUPP01631,12C,ITEM009,First Aid Kit,의료,27.0,5.5,0.29,4,38,16,1,2024-05-29,0,False
SUPP01632,21C,ITEM013,Blanket,의복,21.0,4.4,0.27,2,24,20,1,2024-01-14,1,True
SUPP01633,18A,ITEM003,Soap,위생,29.7996020363288,3.324211413209189,0.22,5,51,20,0,2024-02-17,1,True
SUPP01634,18C,ITEM003,Soap,위생,32.470287193906934,3.7387690864867134,0.41,5,30,20,0,2024-01-29,0,False
SUPP01635,33B,ITEM001,Toilet Paper,위생,14.524510766047827,11.774099941257191,0.36,6,64,30,1,2024-02-19,0,False
SUPP01636,19C,ITEM020,Toothpaste,위생,24.0,4.9,0.16,6,21,20,1,2024-05-17,0,False
SUPP01637,31A,ITEM002,Medical Gloves,의료,30.711840346156098,1.705928040703661,0.45,4,35,15,0,2024-01-27,1,True
SUPP01638,31A,ITEM003,Soap,위생,33.54332250845236,3.624800839677552,0.46,4,62,20,0,2024-03-19,0,False
SUPP01639,12C,ITEM015,USB Drive,사무,20.0,4.2,0.13,4,26,20,1,2024-04-05,0,False
SUPP01640,15A,ITEM006,Pencil,사무,33.0,6.9,0.18,7,41,20,1,2024-06-04,0,False
SUPP01641,15A,ITEM013,Blanket,의복,24.0,5.0,0.24,7,37,20,1,2024-05-16,0,False
SUPP01642,12C,ITEM001,Toilet Paper,위생,7.660990534533163,8.938675860882846,0.35,4,82,30,1,2024-03-11,0,False
SUPP01643,11A,ITEM020,Toothpaste,위생,32.0,6.7,0.49,6,49,20,1,2024-03-20,0,False
SUPP01644,36B,ITEM019,Flashlight,사무,26.0,5.4,0.25,2,36,20,1,2024-06-02,1,True
SUPP01645,29B,ITEM001,Toilet Paper,위생,6.049074821316937,9.923491886019834,0.22,3,71,30,1,2024-03-21,0,False
SUPP01646,18C,ITEM002,Medical Gloves,의료,47.282856650170274,2.526862891775158,0.21,5,32,15,0,2024-03-27,0,False
SUPP01647,31A,ITEM015,USB Drive,사무,28.0,5.7,0.42,4,41,20,1,2024-01-08,0,False
SUPP01648,31A,ITEM014,Canned Meat,식량,16.0,3.3,0.14,4,16,20,1,2024-01-02,0,False
SUPP01649,29B,ITEM019,Flashlight,사무,26.0,5.3,0.16,3,37,20,1,2024-06-28,0,False
SUPP01650,36B,ITEM011,Glasses,의복,19.0,4.0,0.33,2,31,20,1,2024-05-02,0,False
SUPP01651,31A,ITEM015,USB Drive,사무,20.0,4.2,0.14,4,19,20,1,2024-04-30,0,False
SUPP01652,19C,ITEM006,Pencil,사무,32.0,6.7,0.15,6,46,20,1,2024-04-05,0,False
SUPP01653,33B,ITEM020,Toothpaste,위생,26.0,5.3,0.26,6,28,20,1,2024-04-02,0,False
SUPP01654,18C,ITEM009,First Aid Kit,의료,11.0,2.3,0.47,5,16,16,1,2024-01-03,0,False
SUPP01655,15C,ITEM005,Notebook,사무,2.0,0.5,0.42,2,11,20,1,2024-05-15,0,False
SUPP01656,31A,ITEM020,Toothpaste,위생,18.0,3.8,0.21,4,24,20,1,2024-01-02,0,False
SUPP01657,12C,ITEM002,Medical Gloves,의료,47.30677208241694,2.777570133864284,0.44,4,13,15,0,2024-04-24,0,False
SUPP01658,33B,ITEM006,Pencil,사무,36.0,7.5,0.35,6,53,20,1,2024-02-18,1,True
SUPP01659,31A,ITEM018,Bandage,의료,16.0,3.4,0.47,4,25,10,1,2024-04-10,0,False
SUPP01660,40A,ITEM019,Flashlight,사무,26.0,5.4,0.27,3,38,20,1,2024-05-27,0,False
SUPP01661,21C,ITEM009,First Aid Kit,의료,17.0,3.6,0.38,2,15,16,1,2024-01-29,0,False
SUPP01662,19C,ITEM006,Pencil,사무,33.0,6.8,0.11,6,48,20,1,2024-05-24,0,False
SUPP01663,33B,ITEM014,Canned Meat,식량,25.0,5.2,0.41,6,33,20,1,2024-03-14,0,False
SUPP01664,39C,ITEM013,Blanket,의복,27.0,5.6,0.37,5,33,20,1,2024-04-14,1,True
