soldier_id,unit_code,region,lat,lon,rank,facility_type,facility_usage,usage_frequency_per_week,satisfaction_score,distance_to_facility,has_private_space,mental_wellbeing_score,date,facility_access_score,expected_mental_score,mental_gap_score,expected_mental_score_adj,expected_mental_score_v4
S20240702377,12사단,전라권,37.000312,126.887396,병장,노래방,0,2,4,437.9,격리형,3,2024-07-26,-337.9,-6.45,1.3487337652771432,-5.95,-5.642137381347661
S20240702378,18사단,강원권,38.113769,127.532208,일병,PX,1,1,2,153.7,침상형,1,2024-11-06,-53.69999999999999,-0.34,1.23,-0.34,-0.23
S20240702379,18사단,수도권,36.073299,128.48218,병장,노래방,0,4,5,395.6,침상형,3,2024-07-04,-295.6,-4.89,0.7706526390580606,-3.89,-4.88
S20240702380,21사단,충청권,35.762152,127.207769,일병,PX,1,3,5,481.9,격리형,2,2024-08-08,-381.9,-7.05,0.4344917650827795,-6.05,-6.312031093530838
S20240702381,23사단,강원권,37.070209,127.897566,일병,독서실,0,2,2,203.7,격리형,2,2024-08-23,-103.7,-1.59,2.082606152908367,-1.59,-0.0826061529083668
S20240702382,11사단,영남권,36.848386,127.471996,일병,노래방,1,2,5,190.3,침상형,1,2024-12-08,-90.3,0.24,0.41,1.24,0.59
S20240702383,18사단,전라권,37.157995,129.057505,이병,체력단련실,1,1,5,202.5,격리형,4,2024-08-02,-102.5,-0.06,0.07028091638371886,0.44,1.7133421870916954
S20240702384,15사단,영남권,37.919977,128.498251,상병,상담실,1,3,6,299.2,격리형,1,2024-07-20,-199.2,-1.98,2.71,-1.48,-1.71
S20240702385,12사단,전라권,38.44008,128.021963,상병,체력단련실,1,3,4,461.7,격리형,6,2024-07-16,-361.7,-7.04,0.505925527126367,-6.54,-6.02702736431029
S20240702386,24사단,전라권,36.912104,126.884335,상병,노래방,0,3,4,191.4,격리형,2,2024-11-26,-91.4,-0.29,0.6801343288275354,0.21,1.3198656711724646
S20240702387,12사단,영남권,38.160244,128.883218,이병,독서실,1,0,2,486.9,침상형,1,2024-12-20,-386.9,-8.67,8.844903626720953,-8.67,-7.844903626720952
S20240702388,24사단,수도권,36.613714,126.670159,일병,노래방,0,2,2,442.5,침상형,1,2024-11-04,-342.5,-7.56,0.28575389304812954,-7.56,-6.551122038364458
S20240702389,25사단,전라권,36.66668,127.339317,상병,독서실,1,3,1,115.4,침상형,2,2024-09-25,-15.400000000000006,0.11,1.81,0.11,0.19
S20240702390,25사단,충청권,38.472592,129.481239,일병,PX,1,3,3,398.1,격리형,1,2024-09-20,-298.1,-5.95,0.9536799051293723,-5.95,-4.701212809151932
S20240702391,16사단,강원권,37.857324,128.409514,이병,상담실,0,1,4,145.1,침상형,5,2024-08-31,-45.1,0.87,0.7683661281152085,1.87,2.6443571585729044
S20240702392,21사단,전라권,35.772213,127.088981,이병,PX,1,3,4,311.3,격리형,2,2024-07-31,-211.3,-3.28,0.9302458787494396,-2.78,-2.07034227602133
S20240702393,23사단,전라권,35.615942,127.444995,상병,PX,1,4,4,481.5,침상형,2,2024-08-11,-381.5,-7.54,1.2466283476264697,-6.54,-6.298272170514595
S20240702394,19사단,강원권,35.801509,126.549607,일병,노래방,0,3,4,234.0,격리형,5,2024-07-12,-134.0,-1.35,0.5038141739480221,-0.8500000000000001,-1.17
S20240702395,11사단,충청권,37.502271,129.069326,상병,체력단련실,0,3,7,485.2,격리형,2,2024-09-03,-385.2,-6.13,0.09014130437895618,-5.63,-5.043951754629996
S20240702396,22사단,수도권,36.340879,126.929105,상병,노래방,0,3,6,427.5,격리형,2,2024-09-11,-327.5,-5.19,0.9516423410685186,-4.69,-4.275232714945424
S20240702397,16사단,강원권,38.46393,127.311157,병장,노래방,1,4,4,476.5,침상형,2,2024-11-08,-376.5,-7.41,0.4521926096327012,-6.91,-7.64
S20240702398,19사단,영남권,35.700302,127.58374,병장,독서실,1,3,5,123.5,침상형,2,2024-10-23,-23.5,1.91,-0.3700000000000001,2.91,2.37
S20240702399,18사단,영남권,35.802582,127.52236,일병,체력단련실,1,3,5,253.1,침상형,1,2024-11-14,-153.1,-1.33,1.1948183961225929,-0.8300000000000001,-0.1948183961225925
S20240702400,21사단,충청권,35.971782,128.265125,이병,PX,0,1,3,204.4,침상형,3,2024-10-14,-104.4,-1.11,0.37465163928143413,-1.11,0.0868381813590208
S20240702401,16사단,충청권,37.073596,126.506142,이병,독서실,0,1,4,487.4,침상형,1,2024-12-26,-387.4,-7.68,1.1775389387110928,-7.18,-7.027502721073352
S20240702402,13사단,강원권,37.49562,127.717592,일병,상담실,1,1,3,392.6,격리형,3,2024-07-16,-292.6,-5.82,0.36038865670317627,-5.82,-5.198313763817936
S20240702403,18사단,충청권,38.197792,128.199757,상병,PX,0,4,2,335.1,침상형,1,2024-09-16,-235.1,-4.88,0.8139784313697469,-4.88,-4.052588045456719
S20240702404,19사단,수도권,38.265349,128.920525,일병,체력단련실,1,4,5,317.0,격리형,4,2024-11-02,-217.0,-2.92,1.2458360159425872,-1.92,-2.79
S20240702405,11사단,강원권,35.665526,127.033621,병장,체력단련실,1,5,2,100.8,침상형,1,2024-11-08,-0.7999999999999972,0.98,-0.1799999999999999,0.98,1.18
S20240702406,22사단,강원권,35.918623,128.212733,병장,체력단련실,0,4,3,332.3,침상형,1,2024-11-29,-232.3,-4.31,1.3638805618911287,-4.31,-3.2250167990977348
S20240702407,19사단,수도권,37.222245,128.016522,이병,상담실,1,2,5,317.4,침상형,3,2024-11-18,-217.4,-2.93,1.2727330338955174,-2.43,-2.8
S20240702408,24사단,수도권,36.369722,127.010045,이병,체력단련실,0,2,6,105.7,격리형,3,2024-11-07,-5.700000000000003,2.86,-0.4500000000000002,3.36,3.45
S20240702409,25사단,충청권,37.205149,128.624319,병장,노래방,0,3,5,322.8,격리형,2,2024-10-20,-222.8,-3.07,0.5807524766164205,-2.57,-1.4656037071159105
S20240702410,16사단,수도권,36.121325,128.415635,병장,PX,0,3,3,467.9,격리형,5,2024-11-04,-367.9,-7.7,1.4838511971466604,-7.7,-6.813565736909307
S20240702411,16사단,충청권,36.102893,129.170846,병장,PX,0,3,5,130.1,격리형,3,2024-07-21,-30.099999999999994,1.75,0.7999999999999998,2.25,2.2
S20240702412,22사단,강원권,37.024317,127.724118,이병,독서실,0,3,5,353.3,침상형,2,2024-11-24,-253.3,-3.83,0.15599817435147428,-3.33,-2.4308690071798797
S20240702413,14사단,강원권,37.009449,129.066734,일병,독서실,0,2,3,339.4,격리형,3,2024-09-27,-239.4,-4.48,0.2988719526079775,-4.48,-3.334242588540395
S20240702414,11사단,강원권,36.72979,128.586869,상병,노래방,0,3,2,379.7,격리형,1,2024-08-16,-279.7,-5.99,0.5238928692040129,-5.99,-5.2522627084187015
S20240702415,20사단,전라권,37.767094,126.980243,이병,상담실,0,0,4,438.3,격리형,3,2024-11-27,-338.3,-6.46,0.022777593211719682,-5.96,-5.768731517844516
S20240702416,18사단,전라권,36.326668,128.462332,상병,상담실,1,2,2,223.3,격리형,2,2024-12-08,-123.3,-2.08,0.8632284848112163,-2.08,-1.1641927647733628
S20240702417,12사단,영남권,35.938819,127.352407,병장,독서실,1,3,1,351.5,침상형,1,2024-12-07,-251.5,-5.79,1.4642643743830495,-5.79,-4.708773710135011
S20240702418,22사단,전라권,36.639815,128.586147,상병,독서실,1,2,5,442.4,격리형,4,2024-09-23,-342.4,-6.06,0.6985240178842628,-5.06,-5.305443096056457
S20240702419,11사단,영남권,37.956304,128.274299,병장,체력단련실,1,4,4,440.1,격리형,1,2024-12-14,-340.1,-6.5,0.6458181979574674,-5.5,-5.891948164415838
S20240702420,12사단,수도권,37.111992,127.410066,병장,노래방,0,4,4,123.3,격리형,2,2024-11-05,-23.3,1.42,0.2199999999999999,2.42,1.78
S20240702421,11사단,충청권,35.61728,128.928833,상병,상담실,0,3,2,163.5,격리형,2,2024-09-10,-63.5,-0.59,1.1074128612615677,-0.59,0.8925871387384323
S20240702422,11사단,충청권,35.740844,128.655637,일병,PX,0,2,4,347.3,침상형,2,2024-08-11,-247.3,-4.18,0.6220814187746828,-3.68,-3.051437903885406
S20240702423,19사단,전라권,36.48927,128.293785,병장,노래방,0,4,6,211.8,격리형,3,2024-07-09,-111.8,0.2,0.5752609300681578,1.2,0.62
S20240702424,23사단,전라권,36.641416,128.147735,일병,노래방,1,2,2,493.2,침상형,1,2024-07-25,-393.2,-8.83,0.28806637613858993,-8.83,-8.043999268486841
S20240702425,24사단,수도권,36.144668,128.437056,일병,PX,0,2,5,195.9,침상형,3,2024-07-02,-95.9,0.1,1.1993362203002929,1.1,1.8006637796997071
S20240702426,11사단,수도권,37.04773,129.281204,일병,독서실,0,2,2,456.7,침상형,2,2024-07-19,-356.7,-7.92,0.4712829020650532,-7.92,-8.31
S20240702427,23사단,전라권,35.969345,128.48308,병장,독서실,0,5,1,241.7,침상형,2,2024-07-20,-141.7,-3.04,4.207977071068505,-3.04,-2.207977071068505
S20240702428,14사단,충청권,37.506674,127.493686,병장,체력단련실,0,3,3,138.4,격리형,5,2024-09-08,-38.400000000000006,0.54,1.2859447102079873,0.54,2.0800940656693374
S20240702429,20사단,충청권,37.55262,127.723861,일병,노래방,0,3,5,117.8,격리형,5,2024-07-17,-17.799999999999997,2.06,1.2652128317032183,2.56,3.7347871682967817
S20240702430,16사단,충청권,36.089446,127.99281,상병,상담실,0,3,3,149.0,침상형,3,2024-11-01,-49.0,0.27,1.7901488000872856,0.27,1.2098511999127144
S20240702431,17사단,강원권,35.896012,128.248614,상병,상담실,1,4,5,438.1,격리형,2,2024-09-27,-338.1,-5.95,6.743722409164263,-4.95,-4.743722409164263
S20240702432,12사단,영남권,35.85126,127.092043,상병,노래방,1,2,4,259.4,격리형,2,2024-10-02,-159.39999999999998,-1.98,0.9983279193251648,-1.48,-0.8745696969576873
S20240702433,16사단,수도권,37.590532,127.369,병장,상담실,1,3,2,383.0,침상형,2,2024-09-22,-283.0,-6.08,0.4093964609400153,-6.08,-5.483624471076287
S20240702434,17사단,전라권,36.161794,129.298892,이병,PX,0,1,1,478.2,침상형,1,2024-11-08,-378.2,-8.96,0.6727532530106157,-8.96,-8.021141440771386
S20240702435,20사단,강원권,37.918727,129.470306,일병,노래방,0,1,4,440.2,격리형,3,2024-09-25,-340.2,-6.5,0.6479198781735518,-5.5,-5.354359178104555
S20240702436,24사단,영남권,36.308771,128.796087,상병,노래방,1,5,2,102.0,격리형,2,2024-08-20,-2.0,0.95,0.8500000000000001,0.95,1.15
S20240702437,20사단,충청권,36.297489,126.934911,병장,PX,1,3,2,288.8,격리형,1,2024-09-20,-188.8,-3.72,0.706796952855483,-3.72,-3.110406060886292
S20240702438,12사단,강원권,37.386107,128.728509,일병,노래방,1,1,5,202.7,침상형,3,2024-12-01,-102.7,-0.07,0.5187353354432644,0.93,0.26
S20240702439,25사단,강원권,37.716653,126.876659,이병,체력단련실,0,3,4,231.4,격리형,2,2024-12-31,-131.4,-1.28,1.7921305124685898,-0.78,0.2078694875314102
S20240702440,12사단,충청권,37.151336,128.279348,일병,PX,1,3,2,267.9,격리형,1,2024-07-08,-167.89999999999998,-3.2,1.4806964591210143,-3.2,-1.8997140103243653
S20240702441,20사단,강원권,38.002751,127.248339,이병,체력단련실,1,1,1,163.6,침상형,2,2024-12-12,-63.6,-1.09,3.1,-1.09,-1.1
S20240702442,17사단,강원권,36.817945,127.129499,상병,노래방,0,1,3,309.5,침상형,1,2024-10-29,-209.5,-3.74,0.2679298903026523,-3.74,-2.804953052595452
S20240702443,22사단,영남권,37.975967,127.509662,이병,독서실,0,3,1,457.0,침상형,1,2024-12-02,-357.0,-8.43,0.3897913540626037,-8.43,-7.9588387980578545
S20240702444,11사단,강원권,37.158928,127.76661,이병,체력단련실,1,3,5,438.0,격리형,2,2024-12-20,-338.0,-5.95,0.9411221088044819,-5.45,-4.971055332013594
S20240702445,18사단,충청권,37.103065,126.701011,상병,PX,1,3,2,488.8,침상형,1,2024-07-04,-388.8,-8.72,0.031231371423859067,-8.72,-8.097019509377647
S20240702446,21사단,강원권,37.381155,127.620613,병장,독서실,0,4,4,405.3,침상형,1,2024-09-24,-305.3,-5.63,1.0518471348903793,-5.13,-4.735529041817229
S20240702447,23사단,강원권,38.036984,128.502872,병장,독서실,0,4,5,498.2,침상형,2,2024-11-05,-398.2,-7.46,1.38141631217499,-6.46,-6.515052466449357
S20240702448,13사단,전라권,36.926983,129.386168,상병,노래방,0,2,4,291.2,침상형,1,2024-10-18,-191.2,-2.78,1.447008329655124,-2.28,-2.7
S20240702449,21사단,강원권,37.32794,128.140961,병장,노래방,0,5,4,171.0,격리형,2,2024-10-07,-71.0,0.23,1.49,1.23,0.51
S20240702450,16사단,수도권,37.451804,126.537127,병장,노래방,1,3,5,294.7,격리형,1,2024-08-06,-194.7,-2.37,1.7119446860151477,-1.87,-0.7119446860151475
S20240702451,19사단,전라권,35.805521,128.526994,상병,상담실,1,3,1,226.8,격리형,1,2024-09-09,-126.8,-2.67,3.054338086939957,-2.67,-2.054338086939957
S20240702452,16사단,수도권,36.822348,127.570568,이병,상담실,0,2,2,178.7,격리형,2,2024-08-02,-78.69999999999999,-0.97,1.4139550616294816,-0.97,0.5860449383705183
S20240702453,19사단,전라권,36.311404,127.271287,일병,체력단련실,1,2,4,443.0,격리형,3,2024-07-31,-343.0,-6.57,1.2001020650453702,-6.07,-6.75
S20240702454,17사단,강원권,37.903516,127.449036,병장,노래방,1,3,4,194.9,침상형,1,2024-12-30,-94.9,-0.37,1.13,0.63,-0.13
S20240702455,25사단,전라권,37.271469,126.816216,이병,체력단련실,1,0,2,257.6,격리형,3,2024-11-02,-157.60000000000002,-2.94,0.4734694039004995,-2.94,-1.6204546393765105
S20240702456,19사단,수도권,38.221883,128.257855,상병,PX,1,3,4,357.9,격리형,3,2024-07-12,-257.9,-4.45,0.2828971476785961,-3.95,-4.48
S20240702457,12사단,영남권,36.156504,128.676341,상병,체력단련실,0,2,4,122.2,침상형,1,2024-07-11,-22.200000000000003,1.44,-0.81,1.94,1.81
S20240702458,22사단,충청권,38.20295,129.126057,일병,상담실,0,2,5,330.6,격리형,3,2024-09-26,-230.6,-3.27,0.1691687848559068,-2.27,-1.8121266065317732
S20240702459,18사단,충청권,35.756316,129.225544,상병,독서실,1,3,1,436.0,격리형,1,2024-09-10,-336.0,-7.9,0.45366118986975895,-7.9,-7.299765570501218
S20240702460,18사단,강원권,36.042403,127.820234,이병,상담실,0,2,6,310.3,침상형,2,2024-08-01,-210.3,-2.26,3.249940060368901,-1.7599999999999998,-1.249940060368901
S20240702461,12사단,충청권,38.331518,127.762857,일병,체력단련실,0,2,4,489.1,격리형,2,2024-08-26,-389.1,-7.73,1.042588267363947,-6.73,-6.784947007590912
S20240702462,22사단,전라권,37.406348,128.424099,상병,노래방,0,3,3,264.2,격리형,1,2024-12-13,-164.2,-2.6,1.2397383499142811,-2.6,-1.1645975530309067
S20240702463,24사단,충청권,36.684036,128.020892,일병,노래방,1,2,3,488.5,격리형,2,2024-09-24,-388.5,-8.21,9.519963927432904,-8.21,-7.519963927432903
S20240702464,14사단,전라권,37.662019,126.749967,이병,노래방,0,1,4,290.7,격리형,2,2024-07-19,-190.7,-2.77,0.05773668063939519,-2.27,-1.934556136885882
S20240702465,24사단,충청권,36.055664,126.534749,병장,PX,0,4,4,160.3,격리형,6,2024-10-24,-60.30000000000001,0.49,0.17004292526009168,1.49,1.4943245778340082
S20240702466,25사단,전라권,36.351435,127.944469,상병,상담실,0,3,1,410.2,침상형,1,2024-12-31,-310.2,-7.26,0.9221149657677252,-7.26,-6.874477688205518
S20240702467,21사단,영남권,37.217328,128.749553,병장,체력단련실,0,4,1,202.6,침상형,1,2024-07-14,-102.6,-2.06,3.14,-2.06,-2.14
S20240702468,25사단,충청권,37.935641,128.214136,이병,PX,1,2,2,400.2,격리형,2,2024-08-02,-300.2,-6.5,7.625244998460902,-6.5,-5.625244998460902
S20240702469,17사단,강원권,36.647292,129.482236,이병,PX,1,2,5,439.3,격리형,4,2024-07-10,-339.3,-5.98,1.4683166727589887,-4.98,-4.55727632311806
S20240702470,21사단,강원권,36.239592,127.881254,이병,노래방,0,2,5,418.8,격리형,1,2024-09-18,-318.8,-5.47,1.437925083395401,-4.97,-4.230313443810048
S20240702471,14사단,충청권,36.896502,127.668577,병장,노래방,0,2,2,209.1,침상형,1,2024-09-02,-109.1,-1.73,1.884279980222668,-1.73,-0.8842799802226683
S20240702472,14사단,영남권,37.779284,128.861488,상병,노래방,1,5,6,100.6,격리형,3,2024-09-06,-0.5999999999999943,2.99,-0.5800000000000001,3.99,3.58
S20240702473,16사단,전라권,37.597152,126.677363,상병,노래방,0,4,2,197.8,격리형,1,2024-09-30,-97.8,-1.45,1.019866304977828,-1.45,-0.019866304977828
S20240702474,20사단,수도권,36.729426,127.300653,일병,상담실,0,3,1,493.9,침상형,1,2024-11-02,-393.9,-9.35,9.671789173832334,-9.35,-8.671789173832334
S20240702475,16사단,강원권,37.679863,128.110492,상병,상담실,0,3,6,181.5,침상형,2,2024-12-18,-81.5,0.96,0.5700000000000001,1.46,1.43
S20240702476,20사단,전라권,37.152588,129.077679,병장,상담실,0,2,4,190.7,침상형,2,2024-09-18,-90.7,-0.27,1.0787537261517903,0.2299999999999999,0.9212462738482092
S20240702477,25사단,전라권,36.077836,128.714685,이병,상담실,1,2,5,141.6,격리형,1,2024-08-28,-41.6,1.46,-0.8899999999999999,1.96,1.89
S20240702478,13사단,영남권,36.671465,127.195769,병장,체력단련실,1,5,5,354.9,침상형,2,2024-12-27,-254.9,-3.87,4.698661914261503,-2.87,-2.698661914261503
S20240702479,25사단,영남권,37.749996,127.744293,상병,체력단련실,0,1,2,359.1,침상형,7,2024-10-05,-259.1,-5.48,0.35464806154716516,-5.48,-4.687594043785508
S20240702480,19사단,수도권,36.029226,127.738199,일병,체력단련실,1,3,6,301.2,격리형,7,2024-07-19,-201.2,-2.03,0.5595444738899726,-1.5299999999999998,-0.3730294581702698
S20240702481,22사단,수도권,36.507773,129.322295,일병,체력단련실,1,4,5,474.8,격리형,8,2024-11-26,-374.8,-6.87,1.1484448860998409,-6.37,-6.99
S20240702482,20사단,영남권,37.244639,128.321634,상병,독서실,0,4,2,140.4,격리형,1,2024-07-22,-40.400000000000006,-0.01,0.88,-0.01,0.12
S20240702483,24사단,수도권,37.267154,128.024268,일병,상담실,1,3,2,146.7,격리형,3,2024-07-09,-46.69999999999999,-0.17,1.587348862914949,-0.17,1.412651137085051
S20240702484,21사단,충청권,36.739555,127.071277,상병,PX,1,3,4,477.2,침상형,1,2024-07-09,-377.2,-7.43,0.6665099267543027,-6.43,-6.861050194522682
S20240702485,12사단,수도권,35.970581,128.820954,병장,상담실,0,4,3,419.7,침상형,1,2024-07-27,-319.7,-6.49,0.7312543104554986,-6.49,-5.912050062149621
S20240702486,16사단,전라권,37.4378,129.445929,이병,독서실,1,2,4,264.0,격리형,4,2024-07-17,-164.0,-2.1,5.204033021020605,-1.6,-1.204033021020605
S20240702487,22사단,충청권,35.574173,126.765297,이병,상담실,0,2,3,427.2,격리형,5,2024-12-19,-327.2,-6.68,0.8995244149284596,-6.68,-5.925975111156244
S20240702488,17사단,수도권,36.14661,127.379215,상병,독서실,1,2,3,371.1,침상형,1,2024-08-14,-271.1,-5.28,0.9362045570497386,-5.28,-3.95315435694037
S20240702489,22사단,충청권,36.524656,128.317012,일병,독서실,1,0,1,192.3,침상형,3,2024-07-08,-92.3,-1.81,1.354845439284314,-1.81,-0.3701525777144634
S20240702490,23사단,수도권,36.845391,128.619675,상병,상담실,1,4,2,398.8,침상형,1,2024-11-23,-298.8,-6.47,6.593243471337862,-6.47,-5.593243471337862
S20240702491,19사단,영남권,37.505027,128.227705,병장,PX,1,3,4,305.2,격리형,1,2024-11-02,-205.2,-3.13,0.5419046447734304,-2.63,-1.9991916017762963
S20240702492,23사단,강원권,37.860243,126.996027,일병,체력단련실,1,1,3,443.5,침상형,1,2024-10-31,-343.5,-7.09,0.7220521038215437,-7.09,-6.418096810997664
S20240702493,13사단,충청권,37.717439,128.534562,일병,상담실,1,1,4,331.0,격리형,3,2024-08-02,-231.0,-3.78,6.05960945074458,-3.28,-3.0596094507445795
S20240702494,20사단,영남권,35.503489,127.431586,이병,독서실,1,1,4,261.5,침상형,2,2024-07-01,-161.5,-2.04,1.4801424772397807,-1.54,-0.99972419854685
S20240702495,13사단,수도권,38.14896,127.266959,이병,체력단련실,0,0,3,324.2,격리형,2,2024-07-06,-224.2,-4.1,5.362957417357815,-4.1,-3.3629574173578147
S20240702496,17사단,강원권,37.248867,129.380676,일병,체력단련실,0,3,2,146.0,격리형,1,2024-08-10,-46.0,-0.15,1.03,-0.15,-0.03
S20240702497,24사단,강원권,37.255523,128.272228,이병,노래방,0,2,4,261.7,격리형,3,2024-12-30,-161.7,-2.04,0.159729711845301,-1.54,-1.208413331430752
S20240702498,14사단,수도권,36.941476,127.82916,일병,PX,1,3,7,465.1,격리형,2,2024-07-05,-365.1,-5.63,0.5826274650863806,-5.13,-4.12320462224975
S20240702499,23사단,영남권,38.100813,127.369142,상병,체력단련실,1,2,6,136.0,격리형,1,2024-09-18,-36.0,2.1,-1.64,2.6,2.64
S20240702500,18사단,전라권,36.736932,126.704218,일병,노래방,1,1,3,423.7,격리형,9,2024-07-18,-323.7,-6.59,1.4709446694190138,-6.59,-6.062530471300603
